Game Started: 2025-07-31_13-21-34
Turn,FactionID,Population,Soldiers,Territory
200,5,1127,963,207
210,1,187,845,161
210,2,4279,2328,550
210,3,1793,3944,932
210,4,1271,3095,651
210,5,998,1017,206
220,1,92,880,157
220,2,4043,2505,552
220,3,1889,4229,930
220,4,1185,3294,654
220,5,1146,1066,207
230,1,185,927,159
230,2,4257,2664,550
230,3,1883,4504,933
230,4,1235,3479,654
230,5,1008,1109,204
240,1,14,967,159
240,2,4066,2836,551
240,3,1824,4801,934
240,4,1297,3684,653
240,5,992,1142,203
250,1,7,1000,160
250,2,4300,2981,552
250,3,1858,5067,931
250,4,1222,3836,651
250,5,1081,1178,206
260,1,17,1034,160
260,2,4096,3115,552
260,3,1787,5331,929
260,4,1258,4017,654
260,5,998,1233,205
270,1,187,1071,162
270,2,4088,3280,553
270,3,1916,5586,927
270,4,1153,4192,654
270,5,980,1282,204
280,1,92,1099,165
280,2,4011,3408,548
280,3,1781,5839,929
280,4,1166,4359,656
280,5,1137,1300,202
290,1,177,1122,162
290,2,4172,3557,548
290,3,1829,6101,932
290,4,1145,4548,657
290,5,1103,1319,201
300,1,50,1142,161
300,2,4077,3690,548
300,3,1873,6350,934
300,4,1156,4678,657
300,5,1127,1346,200
310,1,46,1174,158
310,2,4206,3802,548
310,3,1854,6535,931
310,4,1210,4810,662
310,5,1143,1354,201
320,1,140,1180,155
320,2,4155,3920,547
320,3,1793,6780,932
320,4,1188,4969,664
320,5,1018,1396,202
330,1,104,1213,153
330,2,4225,4044,547
330,3,1934,7017,931
330,4,1298,5152,666
330,5,1140,1438,203
340,1,104,1225,153
340,2,4088,4178,549
340,3,1843,7247,936
340,4,1280,5324,664
340,5,1047,1448,198
350,1,128,1227,153
350,2,4139,4306,552
350,3,1865,7472,938
350,4,1265,5445,660
350,5,1032,1447,197
360,1,198,1204,152
360,2,4014,4400,551
360,3,1933,7701,942
360,4,1192,5588,662
360,5,987,1461,193
370,1,43,1211,153
370,2,4350,4491,545
370,3,1785,7941,946
370,4,1245,5736,660
370,5,1010,1486,196
380,1,123,1240,154
380,2,4061,4605,543
380,3,1859,8196,949
380,4,1170,5891,657
380,5,1143,1524,197
390,1,92,1279,156
390,2,4203,4733,545
390,3,1962,8417,944
390,4,1145,6042,658
390,5,1017,1516,197
400,1,200,1304,156
400,2,4099,4826,542
400,3,1836,8673,949
400,4,1253,6191,656
400,5,1095,1534,197
410,1,140,1311,154
410,2,4055,4924,542
410,3,1832,8934,950
410,4,1215,6327,657
410,5,995,1582,197
420,1,41,1338,154
420,2,4159,5015,540
420,3,1863,9162,959
420,4,1184,6480,654
420,5,1132,1587,193
430,1,14,1353,150
430,2,4104,5132,540
430,3,1873,9398,956
430,4,1158,6637,656
430,5,1057,1625,198
440,1,74,1393,148
440,2,4188,5271,538
440,3,1888,9644,953
440,4,1216,6812,661
440,5,1136,1644,200
450,1,103,1416,149
450,2,4195,5357,537
450,3,1903,9880,956
450,4,1170,6953,660
450,5,1162,1659,198
460,1,144,1440,147
460,2,4015,5459,539
460,3,1859,10125,959
460,4,1264,7101,658
460,5,1095,1673,197
470,1,2,1483,148
470,2,4019,5611,538
470,3,1911,10380,960
470,4,1150,7271,659
470,5,1095,1707,195
480,1,64,1507,149
480,2,4104,5697,538
480,3,1931,10567,957
480,4,1134,7376,658
480,5,1149,1723,198
490,1,83,1496,149
490,2,4012,5800,536
490,3,1939,10799,960
490,4,1270,7501,658
490,5,1058,1744,197
500,1,116,1504,149
500,2,4184,5905,535
500,3,2020,11044,963
500,4,1276,7647,657
500,5,1119,1783,196
510,1,193,1511,145
510,2,4151,6036,534
510,3,1865,11308,967
510,4,1188,7819,659
510,5,1143,1812,195
520,1,38,1526,150
520,2,4147,6143,528
520,3,1861,11512,964
520,4,1258,7983,663
520,5,1015,1825,195
530,1,22,1561,151
530,2,4095,6298,527
530,3,1871,11771,964
530,4,1221,8151,663
530,5,1052,1829,195
540,1,134,1594,149
540,2,4150,6428,529
540,3,1825,12011,964
540,4,1166,8309,663
540,5,1009,1874,195
550,1,173,1612,148
550,2,3955,6566,528
550,3,1992,12256,965
550,4,1242,8460,661
550,5,1047,1895,198
560,1,62,1641,147
560,2,4141,6690,527
560,3,1916,12518,965
560,4,1115,8607,664
560,5,996,1921,197
570,1,58,1671,147
570,2,4119,6782,528
570,3,1954,12786,963
570,4,1164,8760,665
570,5,1170,1956,197
580,1,143,1667,144
580,2,4025,6919,528
580,3,1918,13032,964
580,4,1261,8950,666
580,5,1066,1963,198
590,1,129,1692,145
590,2,4110,7001,523
590,3,1948,13272,963
590,4,1239,9113,666
590,5,1170,2009,203
600,1,174,1740,145
600,2,3892,7117,522
600,3,1867,13480,966
600,4,1229,9297,666
600,5,1139,2007,201
610,1,116,1750,146
610,2,3982,7207,515
610,3,1899,13711,967
610,4,1207,9456,670
610,5,981,2063,202
620,1,25,1758,146
620,2,3939,7339,518
620,3,1856,13971,967
620,4,1269,9584,671
620,5,1145,2095,198
630,1,52,1774,147
630,2,3885,7484,516
630,3,1882,14247,966
630,4,1264,9754,672
630,5,1126,2133,199
640,1,115,1815,147
640,2,3957,7602,514
640,3,1827,14497,964
640,4,1261,9927,676
640,5,1046,2148,199
650,1,148,1844,149
650,2,3890,7701,513
650,3,1813,14779,967
650,4,1201,10134,674
650,5,1022,2179,197
660,1,188,1856,147
660,2,3894,7829,513
660,3,1935,15014,969
660,4,1280,10294,673
660,5,1075,2180,198
670,1,120,1880,147
670,2,3845,7952,511
670,3,1924,15282,969
670,4,1208,10474,674
670,5,1135,2222,199
680,1,58,1915,147
680,2,3952,8070,511
680,3,1970,15513,969
680,4,1325,10665,676
680,5,1131,2247,197
690,1,135,1926,145
690,2,3794,8203,511
690,3,1967,15732,970
690,4,1268,10831,678
690,5,1166,2290,196
700,1,201,1937,144
700,2,3832,8314,511
700,3,2027,15965,967
700,4,1339,11007,681
700,5,1126,2319,197
710,1,187,1963,145
710,2,3981,8427,511
710,3,1862,16230,966
710,4,1300,11181,681
710,5,1094,2368,197
720,1,194,1975,144
720,2,3983,8524,512
720,3,1921,16436,964
720,4,1285,11335,682
720,5,975,2403,198
730,1,45,1995,144
730,2,3814,8613,513
730,3,1996,16660,962
730,4,1201,11534,683
730,5,986,2436,198
740,1,23,2017,146
740,2,3942,8753,510
740,3,1926,16902,966
740,4,1124,11698,681
740,5,1143,2459,197
750,1,154,2032,146
750,2,3907,8869,512
750,3,1962,17195,966
750,4,1332,11886,681
750,5,1047,2499,195
760,1,186,2045,149
760,2,3833,8980,508
760,3,1872,17424,969
760,4,1161,12028,679
760,5,985,2511,195
770,1,171,2042,148
770,2,3818,9127,509
770,3,1997,17693,969
770,4,1286,12197,678
770,5,1167,2535,196
780,1,159,2066,147
780,2,3805,9238,511
780,3,1905,17948,974
780,4,1277,12336,675
780,5,1018,2524,193
790,1,147,2081,148
790,2,3967,9312,507
790,3,1973,18154,978
790,4,1228,12470,675
790,5,984,2507,192
800,1,37,2058,147
800,2,3953,9427,507
800,3,1880,18410,980
800,4,1295,12665,677
800,5,1051,2492,189
810,1,42,2068,142
810,2,3788,9533,510
810,3,1867,18646,978
810,4,1292,12863,682
810,5,1157,2493,188
820,1,161,2097,142
820,2,3885,9657,509
820,3,1914,18925,980
820,4,1138,13061,682
820,5,1059,2514,187
830,1,200,2115,142
830,2,3970,9769,511
830,3,1923,19218,977
830,4,1243,13215,683
830,5,1148,2574,187
840,1,14,2137,141
840,2,3848,9931,510
840,3,1968,19454,980
840,4,1173,13397,682
840,5,1089,2606,187
850,1,125,2178,140
850,2,3941,10074,512
850,3,1850,19694,979
850,4,1291,13573,683
850,5,1059,2599,186
860,1,71,2167,139
860,2,3957,10208,515
860,3,1872,19958,978
860,4,1185,13762,682
860,5,982,2636,186
870,1,34,2189,141
870,2,3900,10303,514
870,3,1997,20210,976
870,4,1346,13947,683
870,5,1050,2682,186
880,1,112,2190,139
880,2,4000,10384,513
880,3,1832,20459,978
880,4,1183,14141,685
880,5,890,2688,185
890,1,67,2194,140
890,2,3940,10487,512
890,3,2077,20704,978
890,4,1298,14314,687
890,5,899,2706,183
900,1,106,2197,138
900,2,3826,10593,508
900,3,1948,20971,981
900,4,1186,14502,692
900,5,843,2750,181
910,1,194,2190,136
910,2,3917,10702,509
910,3,2044,21238,980
910,4,1311,14659,690
910,5,1019,2773,185
920,1,107,2198,139
920,2,3941,10836,507
920,3,1998,21500,979
920,4,1251,14828,691
920,5,1074,2794,184
930,1,66,2207,135
930,2,3791,10939,508
930,3,2028,21771,979
930,4,1330,15014,694
930,5,1066,2831,184
940,1,178,2207,133
940,2,3974,11058,508
940,3,1918,22039,979
940,4,1308,15199,695
940,5,1074,2888,185
950,1,30,2219,136
950,2,3950,11192,507
950,3,1949,22276,977
950,4,1341,15369,696
950,5,1025,2907,184
960,1,17,2220,136
960,2,3841,11324,507
960,3,1881,22533,980
960,4,1221,15559,696
960,5,857,2918,181
970,1,14,2218,135
970,2,3890,11441,507
970,3,1872,22809,981
970,4,1197,15762,697
970,5,1032,2952,180
980,1,93,2220,136
980,2,3785,11526,503
980,3,1919,23067,980
980,4,1333,15933,702
980,5,876,2972,179
990,1,173,2261,135
990,2,3971,11662,506
990,3,1971,23328,980
990,4,1307,16129,701
990,5,902,3000,178
1000,1,93,2287,134
1000,2,3857,11800,504
1000,3,1828,23588,982
1000,4,1229,16324,705
1000,5,927,3010,175
Game Over. Winner: Faction 3 (Time Over)
