Game Started: 2025-07-31_15-32-43
Turn,FactionID,Population,Soldiers,Territory
420,5,17,288,94
430,1,99,364,121
430,2,51,214,65
430,3,24,387,121
430,4,33,271,95
430,5,78,301,97
440,1,134,381,125
440,2,188,224,67
440,3,130,403,122
440,4,10,281,95
440,5,125,315,101
450,1,49,399,130
450,2,23,233,68
450,3,185,424,130
450,4,29,293,98
450,5,177,328,103
460,1,21,420,137
460,2,167,243,71
460,3,147,444,135
460,4,31,307,103
460,5,154,343,107
470,1,181,439,140
470,2,13,256,75
470,3,190,465,141
470,4,55,320,106
470,5,153,357,109
480,1,147,460,145
480,2,12,266,76
480,3,3,484,144
480,4,139,333,109
480,5,123,373,113
490,1,174,479,147
490,2,49,276,77
490,3,141,502,146
490,4,25,348,113
490,5,95,388,115
500,1,60,498,149
500,2,64,287,79
500,3,81,523,150
500,4,74,361,115
500,5,26,402,117
510,1,128,489,152
510,2,1,297,79
510,3,38,515,149
510,4,113,375,118
510,5,189,418,120
520,1,120,477,152
520,2,40,309,82
520,3,138,522,149
520,4,157,388,119
520,5,72,433,122
530,1,195,493,153
530,2,37,320,83
530,3,115,532,148
530,4,161,400,119
530,5,88,448,122
540,1,190,511,153
540,2,44,330,83
540,3,107,550,148
540,4,40,413,119
540,5,16,461,122
550,1,57,529,153
550,2,13,340,83
550,3,52,568,148
550,4,96,425,119
550,5,193,475,122
560,1,98,547,153
560,2,16,350,83
560,3,33,586,148
560,4,153,437,119
560,5,196,489,122
570,1,100,565,153
570,2,45,360,83
570,3,49,604,148
570,4,187,449,119
570,5,67,503,122
580,1,157,583,153
580,2,23,370,83
580,3,161,621,148
580,4,71,462,119
580,5,15,517,122
590,1,155,595,154
590,2,1,381,84
590,3,183,634,147
590,4,161,474,119
590,5,15,531,122
600,1,32,614,154
600,2,19,392,85
600,3,122,651,147
600,4,198,486,119
600,5,163,545,122
610,1,23,632,154
610,2,7,403,86
610,3,35,669,147
610,4,172,503,125
610,5,147,564,128
620,1,59,650,154
620,2,55,414,87
620,3,168,686,147
620,4,77,521,131
620,5,87,582,133
630,1,108,664,154
630,2,122,425,88
630,3,188,699,147
630,4,158,536,133
630,5,175,601,137
640,1,195,683,154
640,2,19,438,90
640,3,128,716,147
640,4,117,555,139
640,5,177,619,140
650,1,109,697,153
650,2,80,451,93
650,3,11,728,148
650,4,137,570,140
650,5,130,638,144
660,1,40,716,153
660,2,108,464,96
660,3,184,746,148
660,4,129,588,144
660,5,40,658,148
670,1,160,734,153
670,2,115,477,98
670,3,163,763,148
670,4,30,607,149
670,5,161,678,152
680,1,192,744,153
680,2,161,491,101
680,3,157,777,148
680,4,2,626,153
680,5,152,697,154
690,1,36,755,153
690,2,137,504,102
690,3,79,792,148
690,4,174,645,156
690,5,33,717,156
700,1,179,773,153
700,2,127,519,105
700,3,181,810,148
700,4,49,666,162
700,5,145,736,158
710,1,21,788,154
710,2,7,531,105
710,3,79,819,147
710,4,32,686,165
710,5,18,757,161
