Game Started: 2025-07-31_15-29-25
Turn,FactionID,Population,Soldiers,Territory
1320,4,84962,1032,201
1320,5,86263,1052,209
1330,1,544,617,117
1330,2,160297,1060,233
1330,3,219,509,70
1330,4,89641,1032,201
1330,5,91152,1050,211
1340,1,548,629,116
1340,2,165622,1061,234
1340,3,171,517,71
1340,4,94407,1032,201
1340,5,95927,1052,213
1350,1,520,637,116
1350,2,171052,1061,234
1350,3,71,520,71
1350,4,99164,1032,201
1350,5,100728,1054,215
1360,1,522,649,116
1360,2,176361,1062,235
1360,3,162,528,71
1360,4,103863,1033,202
1360,5,105870,1055,216
1370,1,396,648,116
1370,2,181797,1062,235
1370,3,173,519,71
1370,4,108492,1034,203
1370,5,110907,1057,218
1380,1,422,659,116
1380,2,187244,1062,235
1380,3,160,527,71
1380,4,113063,1035,204
1380,5,116101,1058,219
1390,1,437,666,116
1390,2,192633,1062,235
1390,3,44,536,71
1390,4,117870,1035,204
1390,5,121371,1058,219
1400,1,484,679,116
1400,2,198074,1062,235
1400,3,97,544,71
1400,4,122618,1035,204
1400,5,126437,1060,221
1410,1,589,677,116
1410,2,203414,1063,236
1410,3,84,547,71
1410,4,127409,1035,204
1410,5,131754,1060,221
1420,1,595,689,116
1420,2,208875,1063,236
1420,3,118,555,71
1420,4,132164,1035,204
1420,5,136837,1063,224
1430,1,407,701,116
1430,2,214259,1063,236
1430,3,174,563,71
1430,4,136838,1036,205
1430,5,142058,1064,225
1440,1,581,704,115
1440,2,219584,1063,236
1440,3,189,560,72
1440,4,141667,1036,205
1440,5,147342,1065,226
1450,1,554,709,114
1450,2,225008,1063,236
1450,3,202,563,73
1450,4,146414,1036,205
1450,5,152595,1066,227
1460,1,487,721,114
1460,2,230402,1063,236
1460,3,43,571,73
1460,4,151175,1036,205
1460,5,157877,1067,228
1470,1,473,733,114
1470,2,235889,1063,236
1470,3,153,570,73
1470,4,155889,1036,205
1470,5,163188,1068,229
1480,1,431,736,114
1480,2,241345,1063,236
1480,3,78,579,73
1480,4,160724,1036,205
1480,5,168609,1068,229
1490,1,587,748,114
1490,2,246786,1063,236
1490,3,162,587,73
1490,4,165468,1036,205
1490,5,173901,1068,229
1500,1,563,760,114
1500,2,252233,1063,236
1500,3,84,596,73
1500,4,170286,1036,205
1500,5,179321,1068,229
1510,1,496,772,114
1510,2,257665,1063,236
1510,3,47,600,73
1510,4,174975,1037,206
1510,5,184796,1033,229
1520,1,496,756,114
1520,2,263043,1063,236
1520,3,194,595,72
1520,4,179773,1037,206
1520,5,190179,1005,230
1530,1,421,767,114
1530,2,268503,1063,236
1530,3,133,604,72
1530,4,184520,1037,206
1530,5,191258,1000,230
1540,1,531,738,111
1540,2,273936,1063,236
1540,3,180,612,72
1540,4,189294,1037,206
1540,5,191489,996,233
1550,1,396,712,109
1550,2,279263,1063,236
1550,3,85,621,72
1550,4,194116,1037,206
1550,5,187947,991,235
1560,1,577,722,108
1560,2,284686,1063,236
1560,3,37,625,72
1560,4,198883,1037,206
1560,5,192310,1001,236
1570,1,511,730,109
1570,2,290108,1063,236
1570,3,95,620,71
1570,4,203707,1037,206
1570,5,192142,992,236
1580,1,426,711,106
1580,2,295562,1063,236
1580,3,190,604,73
1580,4,208606,1037,206
1580,5,195209,1000,237
1590,1,408,713,106
1590,2,300949,1063,236
1590,3,145,607,73
1590,4,213485,1037,206
1590,5,198742,1000,237
1600,1,567,719,105
1600,2,306342,1063,236
1600,3,198,612,74
1600,4,218267,1037,206
1600,5,202800,1000,237
1610,1,430,725,106
1610,2,311741,1063,236
1610,3,145,616,73
1610,4,223091,1037,206
1610,5,208467,1000,237
1620,1,473,716,108
1620,2,317088,1063,236
1620,3,214,622,71
1620,4,227877,1037,206
1620,5,212867,994,237
1630,1,398,723,109
1630,2,322568,1063,236
1630,3,80,617,70
1630,4,232580,1037,206
1630,5,217322,994,237
1640,1,424,731,110
1640,2,327985,1063,236
1640,3,88,616,69
1640,4,237395,1037,206
1640,5,222948,1000,237
1650,1,518,741,110
1650,2,333451,1063,236
1650,3,84,612,69
1650,4,242216,1037,206
1650,5,223198,1000,237
1660,1,431,752,110
1660,2,338854,1063,236
1660,3,44,620,69
1660,4,246963,1037,206
1660,5,225926,1000,237
1670,1,501,764,110
1670,2,344232,1063,236
1670,3,61,628,69
1670,4,251822,1037,206
1670,5,231573,1000,237
1680,1,412,776,110
1680,2,349641,1063,236
1680,3,29,636,69
1680,4,256511,1037,206
1680,5,237212,1000,237
1690,1,394,771,111
1690,2,355056,1063,236
1690,3,54,635,68
1690,4,261283,1037,206
1690,5,240052,1000,237
1700,1,499,782,111
1700,2,360522,1063,236
1700,3,212,643,68
1700,4,266069,1037,206
1700,5,245624,1000,237
1710,1,442,789,110
1710,2,365933,1063,236
1710,3,162,644,69
1710,4,270902,1037,206
1710,5,251241,1000,237
1720,1,575,785,110
1720,2,371270,1063,236
1720,3,62,645,69
1720,4,275701,1037,206
1720,5,256791,1000,237
1730,1,556,787,110
1730,2,376737,1063,236
1730,3,197,642,69
1730,4,280525,1037,206
1730,5,262368,1000,237
1740,1,408,791,110
1740,2,382121,1063,236
1740,3,196,649,69
1740,4,285269,1037,206
1740,5,267991,1000,237
1750,1,513,803,110
1750,2,387471,1063,236
1750,3,127,657,69
1750,4,290122,1037,206
1750,5,273572,1000,237
1760,1,406,814,110
1760,2,392963,1063,236
1760,3,80,665,69
1760,4,294932,1037,206
1760,5,279172,1000,237
1770,1,507,824,109
1770,2,398375,1063,236
1770,3,30,668,70
1770,4,299682,1037,206
1770,5,284742,1000,237
1780,1,361,814,111
1780,2,403822,1063,236
1780,3,190,656,68
1780,4,304379,1037,206
1780,5,290440,1000,237
1790,1,444,825,110
1790,2,409291,1063,236
1790,3,74,659,69
1790,4,309172,1037,206
1790,5,296103,1000,237
1800,1,514,829,110
1800,2,414758,1063,236
1800,3,64,667,69
1800,4,313982,1037,206
1800,5,301741,1000,237
1810,1,557,825,111
1810,2,420207,1063,236
1810,3,111,669,68
1810,4,318789,1037,206
1810,5,307370,1000,237
1820,1,520,837,111
1820,2,425609,1063,236
1820,3,145,677,68
1820,4,323595,1037,206
1820,5,313081,1000,237
1830,1,580,835,112
1830,2,431092,1063,236
1830,3,113,683,67
1830,4,328436,1037,206
1830,5,318651,1000,237
1840,1,553,847,112
1840,2,436519,1063,236
1840,3,47,682,67
1840,4,333250,1037,206
1840,5,324278,1000,237
1850,1,438,852,111
1850,2,441912,1063,236
1850,3,164,685,68
1850,4,338073,1037,206
1850,5,329863,1000,237
1860,1,546,861,110
1860,2,447310,1063,236
1860,3,72,683,69
1860,4,342885,1037,206
1860,5,335506,1000,237
1870,1,461,873,110
1870,2,452703,1063,236
1870,3,139,681,69
1870,4,347735,1037,206
1870,5,341129,1000,237
1880,1,536,874,109
1880,2,458177,1063,236
1880,3,27,678,70
1880,4,352564,1037,206
1880,5,346777,1000,237
1890,1,411,885,109
1890,2,463626,1063,236
1890,3,68,686,70
1890,4,357446,1037,206
1890,5,352422,1000,237
1900,1,516,897,109
1900,2,469181,1063,236
1900,3,38,694,70
1900,4,362279,1037,206
1900,5,358024,1000,237
1910,1,570,908,109
1910,2,474491,1063,236
1910,3,67,702,70
1910,4,367138,1037,206
1910,5,363677,1000,237
1920,1,435,920,109
1920,2,479873,1063,236
1920,3,81,710,70
1920,4,371900,1037,206
1920,5,369337,1000,237
1930,1,460,931,109
1930,2,485355,1063,236
1930,3,98,718,70
1930,4,376645,1037,206
1930,5,374914,1000,237
1940,1,554,942,109
1940,2,490702,1063,236
1940,3,161,726,70
1940,4,381493,1037,206
1940,5,380501,1000,237
1950,1,405,945,109
1950,2,496105,1063,236
1950,3,197,735,70
1950,4,386281,1037,206
1950,5,386097,1000,237
1960,1,548,951,109
1960,2,501520,1063,236
1960,3,122,732,70
1960,4,391099,1037,206
1960,5,391645,1000,237
1970,1,429,950,109
1970,2,506951,1063,236
1970,3,154,740,70
1970,4,395901,1037,206
1970,5,397236,1000,237
1980,1,398,955,110
1980,2,512409,1063,236
1980,3,188,745,69
1980,4,400674,1037,206
1980,5,402873,1000,237
1990,1,422,948,110
1990,2,517860,1063,236
1990,3,71,745,69
1990,4,405511,1037,206
1990,5,408464,1000,237
2000,1,547,954,110
2000,2,523296,1063,236
2000,3,76,753,69
2000,4,410279,1037,206
2000,5,413984,1000,237
2010,1,497,961,110
2010,2,528749,1063,236
2010,3,68,761,69
2010,4,415094,1037,206
2010,5,419621,1000,237
2020,1,432,958,110
2020,2,534181,1063,236
2020,3,50,769,69
2020,4,419985,1037,206
2020,5,425187,1000,237
2030,1,555,963,110
2030,2,539626,1063,236
2030,3,193,772,69
2030,4,424758,1037,206
2030,5,430832,1000,237
2040,1,574,974,110
2040,2,545083,1063,236
2040,3,75,769,69
2040,4,429540,1037,206
2040,5,436379,1000,237
2050,1,517,986,110
2050,2,550535,1063,236
2050,3,30,777,69
2050,4,434373,1037,206
2050,5,441992,1000,237
2060,1,440,988,110
2060,2,555996,1063,236
2060,3,45,781,69
2060,4,439141,1037,206
2060,5,447565,1000,237
2070,1,419,988,110
2070,2,561309,1063,236
2070,3,115,783,69
2070,4,443973,1037,206
2070,5,453183,1000,237
2080,1,525,999,110
2080,2,566742,1063,236
2080,3,127,791,69
2080,4,448729,1037,206
2080,5,458771,1000,237
2090,1,1798,995,109
2090,2,572232,1063,236
2090,3,193,794,70
2090,4,453569,1037,206
2090,5,464371,1000,237
2100,1,1171,1000,109
2100,2,577610,1063,236
2100,3,75,794,70
2100,4,458499,1037,206
2100,5,469945,1000,237
2110,1,3435,1000,109
2110,2,582985,1063,236
2110,3,121,802,70
2110,4,463276,1037,206
2110,5,475573,1000,237
2120,1,4498,1000,109
2120,2,588393,1063,236
2120,3,129,803,70
2120,4,468008,1037,206
2120,5,481195,1000,237
2130,1,6730,1000,109
2130,2,593823,1063,236
2130,3,135,811,70
2130,4,472873,1037,206
2130,5,486821,1000,237
2140,1,8982,1000,109
2140,2,599256,1063,236
2140,3,96,819,70
2140,4,477570,1037,206
2140,5,492511,1000,237
2150,1,11194,1000,109
2150,2,604741,1063,236
2150,3,128,827,70
2150,4,482369,1037,206
2150,5,498008,1000,237
2160,1,13515,1000,109
2160,2,610194,1063,236
2160,3,156,835,70
2160,4,487250,1037,206
2160,5,503617,1000,237
2170,1,14150,1000,109
2170,2,615638,1063,236
2170,3,151,836,70
2170,4,492083,1037,206
2170,5,509186,1000,237
2180,1,16405,1000,109
2180,2,621081,1063,236
2180,3,124,844,70
2180,4,496945,1037,206
2180,5,514839,1000,237
2190,1,18257,1000,109
2190,2,626433,1063,236
2190,3,145,846,70
2190,4,501783,1037,206
2190,5,520477,1000,237
2200,1,20514,1000,109
2200,2,631755,1063,236
2200,3,152,854,70
2200,4,506605,1037,206
2200,5,526084,1000,237
2210,1,22817,1000,109
2210,2,637138,1063,236
2210,3,172,862,70
2210,4,511441,1037,206
2210,5,531688,1000,237
2220,1,23700,1000,109
2220,2,642505,1063,236
2220,3,29,864,70
2220,4,516274,1037,206
2220,5,537301,1000,237
2230,1,25981,1000,109
2230,2,647944,1063,236
2230,3,67,872,70
2230,4,521092,1037,206
2230,5,542875,1000,237
2240,1,28245,1000,109
2240,2,653441,1063,236
2240,3,115,880,70
2240,4,525839,1037,206
2240,5,548441,1000,237
2250,1,30538,1000,109
2250,2,658800,1063,236
2250,3,161,888,70
2250,4,530697,1037,206
2250,5,554159,1000,237
2260,1,32783,1000,109
2260,2,664180,1063,236
2260,3,148,890,70
2260,4,535535,1037,206
2260,5,559781,1000,237
2270,1,35034,1000,109
2270,2,669651,1063,236
2270,3,157,898,70
2270,4,540326,1037,206
2270,5,565431,1000,237
2280,1,31717,1000,106
2280,2,675074,1063,236
2280,3,218,886,73
2280,4,545139,1037,206
2280,5,570955,1000,237
2290,1,33065,1000,106
2290,2,680501,1063,236
2290,3,147,887,73
2290,4,549960,1037,206
2290,5,576600,1000,237
2300,1,35253,1000,106
2300,2,685890,1063,236
2300,3,50,896,73
2300,4,554782,1037,206
2300,5,582187,1000,237
2310,1,37449,1000,106
2310,2,691266,1063,236
2310,3,156,897,73
2310,4,559613,1037,206
2310,5,587776,1000,237
2320,1,39668,1000,106
2320,2,696827,1063,236
2320,3,34,906,73
2320,4,564394,1037,206
2320,5,593452,1000,237
2330,1,41822,1000,106
2330,2,702234,1063,236
2330,3,123,910,73
2330,4,569228,1037,206
2330,5,599081,1000,237
2340,1,43941,1000,105
2340,2,707676,1063,236
2340,3,171,913,74
2340,4,574072,1037,206
2340,5,604596,1000,237
2350,1,46076,1000,105
2350,2,713178,1063,236
2350,3,115,922,74
2350,4,579000,1037,206
2350,5,610207,1000,237
2360,1,48033,1000,105
2360,2,718578,1063,236
2360,3,173,923,74
2360,4,583747,1037,206
2360,5,615779,1000,237
2370,1,50179,1000,105
2370,2,723981,1063,236
2370,3,93,932,74
2370,4,588505,1037,206
2370,5,621434,1000,237
2380,1,52372,1000,105
2380,2,729437,1063,236
2380,3,74,941,74
2380,4,593289,1037,206
2380,5,626982,1000,237
2390,1,52714,991,105
2390,2,734799,1063,236
2390,3,25,945,74
2390,4,598162,1037,206
2390,5,632578,1000,237
2400,1,54857,1000,105
2400,2,740112,1063,236
2400,3,162,953,74
2400,4,602881,1037,206
2400,5,638219,1000,237
2410,1,56779,1000,104
2410,2,745522,1063,236
2410,3,23,956,75
2410,4,607738,1037,206
2410,5,642976,1009,246
2420,1,58871,1000,104
2420,2,750989,1063,236
2420,3,182,964,75
2420,4,612549,1037,206
2420,5,648218,1016,253
2430,1,60984,1000,104
2430,2,756397,1063,236
2430,3,168,973,75
2430,4,617377,1037,206
2430,5,653562,1023,260
2440,1,63116,1000,104
2440,2,761710,1063,236
2440,3,175,982,75
2440,4,622216,1037,206
2440,5,659352,1019,263
2450,1,62743,1000,104
2450,2,767140,1063,236
2450,3,27,964,75
2450,4,627096,1037,206
2450,5,665325,1021,265
2460,1,64868,1000,104
2460,2,772515,1063,236
2460,3,206,972,75
