Game Started: 2025-07-31_13-49-44
Turn,FactionID,Population,Soldiers,Territory
840,3,339,848,248
840,4,134,737,165
840,5,69,988,186
850,1,346,692,173
850,2,70,576,138
850,3,299,879,252
850,4,94,759,170
850,5,2883,1003,192
860,1,393,712,174
860,2,138,594,142
860,3,230,903,255
860,4,27,779,171
860,5,7411,1007,196
870,1,197,726,178
870,2,135,597,144
870,3,265,914,259
870,4,96,800,174
870,5,11999,1012,201
880,1,291,722,179
880,2,218,589,145
880,3,278,905,263
880,4,53,813,173
880,5,16753,1016,205
890,1,222,737,180
890,2,88,595,148
890,3,391,897,266
890,4,46,826,173
890,5,21313,1022,211
900,1,199,759,184
900,2,43,598,151
900,3,379,922,269
900,4,28,829,171
900,5,26035,1028,217
910,1,443,765,186
910,2,135,610,154
910,3,332,944,270
910,4,32,844,172
910,5,31209,1030,219
920,1,218,789,190
920,2,28,629,155
920,3,319,973,274
920,4,81,853,173
920,5,36633,1030,219
930,1,279,777,191
930,2,51,648,158
930,3,316,985,276
930,4,93,868,174
930,5,41758,1033,222
940,1,393,799,191
940,2,22,666,158
940,3,1442,1001,280
940,4,42,884,177
940,5,46832,1037,226
950,1,254,809,193
950,2,49,673,159
950,3,6695,1001,283
950,4,213,892,178
950,5,52089,1040,229
960,1,353,820,195
960,2,26,693,162
960,3,13059,1002,284
960,4,121,906,178
960,5,57437,1043,232
970,1,289,842,196
970,2,39,705,164
970,3,18203,1002,288
970,4,82,919,180
970,5,62882,1045,234
980,1,406,862,197
980,2,82,703,164
980,3,20484,1001,291
980,4,64,931,184
980,5,68380,1047,236
990,1,372,876,198
990,2,204,707,166
990,3,24478,1000,292
990,4,94,927,186
990,5,74037,1048,237
1000,1,447,893,201
1000,2,153,716,167
1000,3,27558,1000,293
1000,4,169,934,188
1000,5,79573,1051,240
1010,1,302,908,200
1010,2,84,731,169
1010,3,30527,1002,297
1010,4,216,952,192
1010,5,85448,1051,240
1020,1,342,929,201
1020,2,32,731,170
1020,3,33198,996,300
1020,4,72,970,194
1020,5,91128,1053,242
1030,1,458,942,204
1030,2,191,740,169
1030,3,37725,996,303
1030,4,183,988,198
1030,5,96896,1055,244
1040,1,452,958,206
1040,2,175,736,171
1040,3,42541,1001,303
1040,4,1779,1000,200
1040,5,102614,1056,245
1050,1,408,980,212
1050,2,169,750,171
1050,3,47783,1000,304
1050,4,3948,996,204
1050,5,108563,1057,246
1060,1,277,995,214
1060,2,50,763,173
1060,3,54749,1001,305
1060,4,7100,1000,208
1060,5,114507,1033,247
1070,1,2554,1002,217
1070,2,208,765,174
1070,3,61768,1001,305
1070,4,11498,1005,213
1070,5,120291,1035,249
1080,1,6083,1001,219
1080,2,182,767,174
1080,3,63959,1001,305
1080,4,16111,1004,217
1080,5,126334,1035,249
1090,1,10283,1001,220
1090,2,77,773,176
1090,3,67972,1000,306
1090,4,21001,1002,218
1090,5,132152,1037,251
1100,1,11493,1003,224
1100,2,88,789,179
1100,3,66672,1000,305
1100,4,25834,1003,219
1100,5,138192,1037,251
1110,1,15343,1000,225
1110,2,29,789,181
1110,3,72804,1001,307
1110,4,29748,1000,219
1110,5,144124,1038,252
1120,1,18044,1002,227
1120,2,40,790,185
1120,3,76940,1001,309
1120,4,31920,996,219
1120,5,150019,1041,255
1130,1,21790,1000,228
1130,2,112,810,185
1130,3,83352,1000,310
1130,4,33605,995,223
1130,5,156162,1023,254
1140,1,26797,1001,229
1140,2,74,805,188
1140,3,90428,1001,311
1140,4,34356,1003,229
1140,5,162334,1022,253
1150,1,31818,1002,230
1150,2,81,814,190
1150,3,97619,1003,313
1150,4,39366,1005,231
1150,5,168355,1023,254
1160,1,36771,1002,230
1160,2,26,823,193
1160,3,104731,1001,314
1160,4,42297,997,230
1160,5,174498,1017,254
1170,1,40913,1001,232
1170,2,88,839,195
1170,3,111887,1000,312
1170,4,45437,1002,236
1170,5,180647,1017,254
1180,1,46117,1001,232
1180,2,227,841,197
1180,3,118323,1000,312
1180,4,50391,1002,241
1180,5,186710,1018,255
1190,1,51192,1000,231
1190,2,213,822,198
1190,3,124027,1001,312
1190,4,54154,1001,242
1190,5,192554,1021,258
1200,1,56277,1001,232
1200,2,47,831,202
1200,3,129929,1000,310
1200,4,58386,1003,246
1200,5,198641,1022,259
1210,1,61302,1002,233
1210,2,167,829,203
1210,3,129989,1000,311
1210,4,62613,1001,249
1210,5,204804,1022,259
1220,1,65772,1001,234
1220,2,143,850,206
1220,3,134304,1000,310
1220,4,64264,1001,252
1220,5,210901,1022,259
1230,1,70342,997,235
1230,2,186,869,210
1230,3,141499,1000,310
1230,4,67466,1001,255
1230,5,217059,1024,261
1240,1,75562,1000,235
1240,2,64,867,212
1240,3,147091,992,311
1240,4,70892,1001,257
1240,5,223400,1024,261
1250,1,79817,1000,234
1250,2,39,874,214
1250,3,153085,1001,312
1250,4,73985,1001,257
1250,5,229668,1024,261
1260,1,85144,1000,234
1260,2,135,892,217
1260,3,160503,1000,312
1260,4,78799,999,258
1260,5,235861,1018,262
1270,1,90434,1000,234
1270,2,97,741,223
1270,3,166366,997,310
1270,4,83625,1003,261
1270,5,242289,1018,262
1280,1,95667,1000,234
1280,2,78,762,225
1280,3,173007,1000,307
1280,4,86494,1001,263
1280,5,248560,1008,262
1290,1,98766,1000,232
1290,2,169,788,226
1290,3,176729,1002,309
1290,4,88942,1001,266
1290,5,254867,1005,261
1300,1,102325,992,232
1300,2,98,789,228
1300,3,179955,995,309
1300,4,92437,1000,265
1300,5,261261,1005,261
1310,1,106242,1003,235
1310,2,68,816,230
1310,3,186001,1000,307
1310,4,97191,1003,268
1310,5,267610,1005,261
1320,1,111358,1005,237
1320,2,184,837,231
1320,3,192199,995,307
1320,4,102437,1000,270
1320,5,273850,1005,262
1330,1,116585,1004,238
1330,2,147,838,233
1330,3,197869,993,306
1330,4,105783,1002,274
1330,5,280061,1006,262
