Game Started: 2025-07-31_14-23-23
Turn,FactionID,Population,Soldiers,Territory
520,2,149,371,117
520,3,93,282,86
520,4,186,344,117
520,5,264,394,139
530,1,158,247,89
530,2,129,388,121
530,3,160,293,88
530,4,211,361,121
530,5,296,414,146
540,1,227,258,91
540,2,114,403,125
540,3,161,305,91
540,4,258,375,125
540,5,362,431,148
550,1,90,267,90
550,2,91,419,129
550,3,196,317,93
550,4,186,385,129
550,5,245,446,153
560,1,68,270,90
560,2,294,435,133
560,3,254,329,95
560,4,140,398,131
560,5,260,465,157
570,1,121,271,92
570,2,171,447,137
570,3,161,343,99
570,4,152,409,134
570,5,392,472,159
580,1,70,280,92
580,2,100,465,141
580,3,151,355,101
580,4,286,420,139
580,5,284,491,162
590,1,79,281,93
590,2,104,477,145
590,3,184,369,103
590,4,249,423,143
590,5,220,506,164
600,1,84,282,94
600,2,246,495,147
600,3,165,382,106
600,4,126,432,147
600,5,261,521,168
610,1,157,284,95
610,2,121,513,150
610,3,269,398,111
610,4,225,447,149
610,5,289,541,171
620,1,55,282,96
620,2,123,531,155
620,3,122,414,116
620,4,309,452,150
620,5,283,554,173
630,1,150,293,97
630,2,158,546,158
630,3,132,428,117
630,4,287,473,154
630,5,306,577,180
640,1,70,299,100
640,2,295,566,160
640,3,272,444,121
640,4,254,492,157
640,5,336,599,184
650,1,72,302,99
650,2,113,586,162
650,3,145,461,125
650,4,210,508,162
650,5,384,622,189
660,1,144,314,101
660,2,264,598,167
660,3,284,476,128
660,4,331,522,166
660,5,357,636,192
670,1,97,327,104
670,2,217,611,169
670,3,134,491,129
670,4,253,537,168
670,5,507,649,193
680,1,182,335,106
680,2,134,624,172
680,3,221,508,132
680,4,202,546,172
680,5,462,672,195
690,1,215,347,107
690,2,283,647,177
690,3,163,526,136
690,4,265,567,173
690,5,357,697,200
700,1,175,359,108
700,2,282,667,182
700,3,160,543,140
700,4,255,578,176
700,5,468,714,204
710,1,200,364,109
710,2,269,672,184
710,3,158,561,143
710,4,195,589,179
710,5,327,735,210
720,1,125,362,108
720,2,288,681,189
720,3,212,574,148
720,4,219,600,184
720,5,336,748,215
730,1,190,375,111
730,2,151,686,189
730,3,128,593,153
730,4,161,615,188
730,5,318,772,220
740,1,203,385,114
740,2,294,710,191
740,3,221,611,155
740,4,216,612,190
740,5,332,793,224
750,1,52,393,115
750,2,160,723,195
750,3,117,629,157
750,4,371,624,194
750,5,468,812,228
760,1,103,396,116
760,2,146,739,198
760,3,151,648,159
760,4,249,650,198
760,5,332,810,233
770,1,89,409,115
770,2,279,758,204
770,3,253,668,163
770,4,387,667,202
770,5,502,836,233
780,1,142,418,119
780,2,187,778,206
780,3,289,677,162
780,4,303,676,207
780,5,420,853,236
790,1,162,427,120
790,2,102,784,209
790,3,179,697,165
790,4,207,690,208
790,5,423,873,240
800,1,134,441,121
800,2,319,783,215
800,3,215,718,167
800,4,382,716,209
800,5,426,887,241
810,1,185,450,121
810,2,333,803,218
810,3,163,722,169
810,4,293,713,211
810,5,498,907,242
820,1,80,451,121
820,2,279,831,222
820,3,291,736,171
820,4,355,731,213
820,5,469,929,247
830,1,140,444,121
830,2,228,825,225
830,3,240,744,172
830,4,266,745,216
830,5,503,953,248
840,1,177,458,122
840,2,256,853,227
840,3,186,755,173
840,4,354,765,220
840,5,453,982,251
850,1,246,455,123
850,2,224,873,229
850,3,256,771,173
850,4,354,773,222
850,5,2884,1003,255
860,1,134,461,124
860,2,209,883,232
860,3,276,789,174
860,4,202,780,225
860,5,6864,998,260
870,1,148,456,125
870,2,327,902,238
870,3,267,811,177
870,4,275,785,227
870,5,10304,1004,263
880,1,105,468,126
880,2,164,917,242
880,3,254,826,180
880,4,191,794,228
880,5,15764,1008,267
890,1,197,470,130
890,2,218,947,245
890,3,292,847,181
890,4,380,809,229
890,5,21521,1004,269
900,1,178,478,131
900,2,215,957,248
900,3,236,861,182
900,4,341,814,230
900,5,25601,1000,270
910,1,106,484,134
910,2,160,969,249
910,3,359,879,183
910,4,224,836,233
910,5,31446,1001,271
920,1,95,477,136
920,2,315,982,250
920,3,208,898,186
920,4,381,849,236
920,5,35631,1000,274
930,1,100,493,137
930,2,194,986,254
930,3,266,921,189
930,4,371,869,239
930,5,40586,1000,274
940,1,141,482,138
940,2,1239,1000,256
940,3,261,944,191
940,4,329,875,240
940,5,45498,1002,277
950,1,174,497,138
950,2,5742,1000,259
950,3,230,953,192
950,4,358,867,242
950,5,51457,1003,278
960,1,236,506,140
960,2,11452,1003,262
960,3,276,961,191
960,4,263,863,244
960,5,56998,1002,282
970,1,151,503,142
970,2,14669,996,265
970,3,336,978,192
970,4,353,853,244
970,5,62354,1000,283
980,1,94,503,144
980,2,15345,994,266
980,3,254,992,194
980,4,351,854,248
980,5,68284,1001,283
990,1,176,506,145
990,2,18101,1001,269
990,3,295,984,195
990,4,204,871,249
990,5,71999,1001,285
1000,1,176,508,147
1000,2,23435,1003,272
1000,3,683,1000,195
1000,4,373,888,253
1000,5,77334,997,288
1010,1,197,495,148
1010,2,27611,1001,276
1010,3,3975,1001,196
1010,4,266,893,254
1010,5,81955,1000,288
1020,1,139,492,147
1020,2,27453,1002,281
1020,3,2070,1001,197
1020,4,322,908,258
1020,5,85902,1000,288
1030,1,189,499,149
1030,2,32079,1002,282
1030,3,6536,1002,198
1030,4,324,911,259
1030,5,89874,1003,292
1040,1,161,473,150
1040,2,37201,1000,283
1040,3,10315,1000,197
1040,4,248,909,262
1040,5,95835,1007,297
1050,1,234,480,153
1050,2,39847,994,287
1050,3,13961,1000,197
1050,4,315,916,262
1050,5,102165,1004,298
1060,1,219,485,155
1060,2,44154,1000,288
1060,3,18498,1000,197
1060,4,434,950,268
1060,5,108498,1001,298
1070,1,218,488,159
1070,2,44058,1001,292
1070,3,21615,1000,196
1070,4,403,932,266
1070,5,114859,1004,301
1080,1,232,505,162
1080,2,49594,1002,295
1080,3,26109,1000,196
1080,4,421,952,267
1080,5,121348,1006,303
1090,1,121,524,162
1090,2,53559,1001,295
1090,3,30664,1000,196
1090,4,232,951,271
1090,5,127770,1004,306
1100,1,241,534,164
1100,2,55821,998,298
1100,3,35208,1000,196
1100,4,304,968,273
1100,5,134474,1006,308
1110,1,191,548,165
1110,2,62544,1003,301
1110,3,39679,1000,195
1110,4,330,964,275
1110,5,141242,1007,309
1120,1,124,563,169
1120,2,68423,1000,301
1120,3,42814,1000,194
1120,4,982,1000,281
1120,5,148038,1008,310
1130,1,59,572,171
1130,2,59778,1001,303
1130,3,47108,1000,194
1130,4,3985,996,282
1130,5,154852,1004,311
1140,1,86,575,171
1140,2,64997,1004,309
1140,3,51675,1000,194
1140,4,7819,1001,284
1140,5,161714,1004,311
1150,1,212,587,171
1150,2,71488,1002,313
1150,3,56138,1001,195
1150,4,12138,1001,286
1150,5,168651,1005,312
1160,1,60,606,175
1160,2,75852,1001,314
1160,3,60636,1001,195
1160,4,14282,994,285
1160,5,175560,1005,311
1170,1,234,563,178
1170,2,81449,1000,316
1170,3,65116,1001,194
1170,4,17700,993,284
1170,5,182419,1005,311
1180,1,257,578,180
1180,2,86910,1002,318
1180,3,69647,1000,193
1180,4,22940,1004,288
1180,5,188482,1000,310
1190,1,188,600,181
1190,2,93657,1001,320
1190,3,74106,1000,193
1190,4,27216,993,288
1190,5,195388,1000,310
1200,1,101,614,185
1200,2,97202,1001,322
1200,3,78616,1000,193
1200,4,29540,993,289
1200,5,201618,1000,308
1210,1,150,637,188
1210,2,102447,1003,328
1210,3,82095,1000,192
1210,4,31360,1002,290
1210,5,208389,1000,306
1220,1,121,648,191
1220,2,109617,1007,332
1220,3,85473,997,191
1220,4,37557,1002,293
1220,5,215008,1001,307
1230,1,166,667,195
1230,2,116402,1001,333
1230,3,89904,1000,190
1230,4,41497,999,293
1230,5,221856,1001,307
1240,1,138,675,198
1240,2,120139,1001,335
1240,3,94189,1001,191
1240,4,47258,1000,292
1240,5,228683,1000,306
1250,1,164,693,202
1250,2,126958,1000,336
1250,3,98471,1002,192
1250,4,53120,996,295
1250,5,234584,1000,306
1260,1,164,698,205
1260,2,133203,1000,336
1260,3,102936,1000,191
1260,4,56281,1002,297
1260,5,241267,1000,305
1270,1,199,725,210
1270,2,140596,1003,339
1270,3,106700,1000,190
1270,4,60894,1001,300
1270,5,247988,1001,306
1280,1,216,728,212
1280,2,146111,1003,342
1280,3,111080,1000,190
1280,4,61592,1001,299
1280,5,254786,1001,306
1290,1,240,741,216
1290,2,152896,1000,341
1290,3,115055,1000,189
1290,4,67676,1000,300
1290,5,261646,1001,306
1300,1,255,764,220
1300,2,160482,1002,343
1300,3,117776,1000,187
1300,4,73471,1000,301
1300,5,268316,1001,306
1310,1,127,784,223
1310,2,168099,1002,344
1310,3,120680,1000,186
1310,4,79360,1001,303
1310,5,275189,1001,306
1320,1,172,800,228
1320,2,173707,998,346
1320,3,124931,1000,186
1320,4,84387,1000,305
1320,5,281625,998,305
1330,1,265,816,231
1330,2,178628,1000,346
1330,3,128636,1000,184
1330,4,90135,1000,307
1330,5,288446,1000,305
1340,1,268,823,238
1340,2,186516,1001,347
1340,3,131897,1000,183
1340,4,94783,1000,307
1340,5,295235,1000,305
1350,1,134,833,240
1350,2,191420,994,348
1350,3,134982,1000,182
1350,4,98725,1001,308
1350,5,301930,1000,304
1360,1,158,829,243
1360,2,195845,1001,353
1360,3,138681,1001,182
1360,4,99246,1001,309
1360,5,308725,1000,302
1370,1,131,834,247
1370,2,202652,1001,355
1370,3,142797,1002,183
1370,4,103725,1001,308
1370,5,315489,1000,302
1380,1,227,849,250
1380,2,209925,997,358
1380,3,147065,1000,182
1380,4,109672,994,309
1380,5,322160,1000,302
1390,1,86,862,253
1390,2,217958,1001,359
1390,3,149301,1001,182
1390,4,114466,1000,312
1390,5,328866,1001,303
1400,1,257,859,254
1400,2,222620,1000,359
1400,3,152074,993,183
1400,4,119254,995,311
1400,5,335575,1001,303
1410,1,114,891,258
1410,2,226644,1001,358
1410,3,156217,1000,181
1410,4,122869,995,314
1410,5,342216,1002,304
1420,1,258,890,257
1420,2,232444,995,361
1420,3,159653,1000,182
1420,4,126101,998,317
1420,5,349006,1002,304
1430,1,287,900,261
1430,2,238430,998,361
1430,3,163815,1000,181
1430,4,116026,1001,317
1430,5,354872,996,304
1440,1,200,921,266
1440,2,245383,995,362
1440,3,166444,1000,180
1440,4,116737,995,322
1440,5,361570,1000,304
1450,1,141,936,268
1450,2,252870,997,365
1450,3,170568,1000,180
1450,4,122065,1001,323
1450,5,368329,1000,304
1460,1,173,942,271
1460,2,254914,1001,367
1460,3,174109,1000,178
1460,4,122871,995,326
1460,5,375188,1000,303
1470,1,200,965,275
1470,2,261779,994,369
1470,3,177716,1000,177
1470,4,125277,1003,328
1470,5,380970,1000,303
1480,1,128,978,276
1480,2,269969,1003,372
1480,3,181369,1000,176
1480,4,126625,995,330
1480,5,387690,1000,303
1490,1,818,996,278
1490,2,276388,995,371
1490,3,185458,1000,176
1490,4,130057,993,333
1490,5,394222,1001,304
1500,1,767,992,283
1500,2,283821,1002,374
1500,3,188164,1000,175
1500,4,134316,1000,332
1500,5,401044,1001,304
1510,1,2657,1003,285
1510,2,289393,1000,376
1510,3,192162,1000,175
1510,4,139401,1000,334
1510,5,407811,1001,304
1520,1,5897,1002,288
1520,2,297138,1001,378
1520,3,196117,1000,174
1520,4,141416,1000,336
1520,5,414670,1001,304
1530,1,11108,997,293
1530,2,305049,996,378
1530,3,199878,1000,173
1530,4,145343,1002,339
1530,5,421441,1001,304
1540,1,13659,1001,291
1540,2,311421,1000,379
1540,3,201914,1000,174
1540,4,147423,1001,342
1540,5,426999,1000,303
1550,1,18659,999,291
1550,2,317336,1000,380
1550,3,204599,994,175
1550,4,149485,1000,345
1550,5,433787,1000,303
1560,1,21701,1004,298
1560,2,320782,1000,378
1560,3,208628,1000,174
1560,4,153056,1001,348
1560,5,440337,1000,302
1570,1,25406,997,303
1570,2,325720,994,381
1570,3,212669,1000,172
1570,4,157159,1002,347
1570,5,446366,997,303
1580,1,28588,1001,305
1580,2,329526,1001,383
1580,3,216634,1000,172
1580,4,163395,1001,350
1580,5,451927,1000,300
1590,1,31254,1001,306
1590,2,336858,1002,385
1590,3,219155,1000,169
1590,4,169039,1003,356
1590,5,458587,1000,300
1600,1,35366,1000,310
1600,2,344366,1001,389
1600,3,221585,1001,170
1600,4,175735,1000,358
1600,5,465243,1000,299
1610,1,39784,1000,313
1610,2,353262,1002,390
1610,3,225465,1001,169
1610,4,182902,994,358
1610,5,472001,1000,299
1620,1,46998,1002,315
1620,2,359266,1001,391
1620,3,228696,1000,168
1620,4,184758,1001,361
1620,5,478701,1000,299
1630,1,50388,996,314
1630,2,363708,1000,393
1630,3,231581,1001,169
1630,4,189612,992,363
1630,5,485480,1000,299
1640,1,57398,1003,317
1640,2,369723,1001,392
1640,3,233506,1000,167
1640,4,192195,1001,368
1640,5,490895,1000,298
1650,1,64158,1003,320
1650,2,356977,1000,395
1650,3,237407,1000,167
1650,4,198977,1000,368
1650,5,497562,1000,298
1660,1,69932,1001,320
1660,2,365243,1001,397
1660,3,241277,1000,167
1660,4,206114,1000,370
1660,5,504278,1000,298
1670,1,74150,993,321
1670,2,372406,1000,397
1670,3,245160,1000,167
1670,4,213015,1001,371
1670,5,511050,1000,298
1680,1,80385,1001,322
1680,2,378784,994,399
1680,3,249019,1000,167
1680,4,218261,994,372
1680,5,517595,1001,299
1690,1,86779,1001,324
1690,2,386711,1003,403
1690,3,252447,1000,165
1690,4,221669,1001,375
1690,5,524302,1001,299
1700,1,92051,1001,325
1700,2,394401,1002,405
1700,3,256262,1000,165
1700,4,228383,1000,377
1700,5,531049,1001,299
1710,1,99247,1000,329
1710,2,402176,1001,406
1710,3,260079,1000,164
1710,4,233299,1001,380
1710,5,537711,1001,299
1720,1,104945,1001,330
1720,2,404840,991,410
1720,3,263446,1000,162
1720,4,241000,1001,382
1720,5,543133,1000,298
1730,1,112021,1001,331
1730,2,411152,1000,412
1730,3,267185,1000,162
1730,4,246479,1000,380
1730,5,549790,1001,299
1740,1,118366,997,332
1740,2,417196,1001,414
1740,3,270721,999,162
1740,4,253216,1000,381
1740,5,556281,1002,298
1750,1,123381,999,332
1750,2,424022,1002,418
1750,3,274181,1001,161
1750,4,258843,997,385
1750,5,562894,1001,297
1760,1,127911,1000,333
1760,2,433063,998,418
1760,3,277850,1000,159
1760,4,263536,1001,387
1760,5,568576,995,297
1770,1,131769,1001,335
1770,2,441983,1001,420
1770,3,280313,1000,158
1770,4,269895,1001,389
1770,5,575283,1000,296
1780,1,133849,995,338
1780,2,450565,1001,424
1780,3,281588,1001,158
1780,4,276794,993,387
1780,5,581858,1000,296
1790,1,136995,1000,337
1790,2,458426,1000,425
1790,3,285241,1001,158
1790,4,281465,1000,390
1790,5,588268,1000,295
1800,1,140256,1000,340
1800,2,467239,997,428
1800,3,288387,1000,157
1800,4,288203,1002,391
1800,5,594921,1000,295
1810,1,146353,1002,342
1810,2,474889,1000,430
1810,3,291756,1000,156
1810,4,296248,1001,392
1810,5,601292,1000,294
1820,1,149993,1000,343
1820,2,482621,1001,432
1820,3,295354,1000,156
1820,4,304549,1001,393
1820,5,607566,1001,294
1830,1,153643,1001,346
1830,2,488193,1000,433
1830,3,298915,1000,156
1830,4,311977,999,392
1830,5,614107,1001,294
1840,1,160730,1001,348
1840,2,496640,1000,437
1840,3,302470,1001,156
1840,4,319504,1001,393
1840,5,620691,1001,293
1850,1,167039,1001,351
1850,2,504935,1003,440
1850,3,305989,1000,154
1850,4,324343,1002,394
1850,5,627016,1000,292
1860,1,171780,1000,351
1860,2,514908,1004,441
1860,3,308605,1000,155
1860,4,332849,1000,394
1860,5,633491,1000,292
1870,1,177149,1001,351
1870,2,523298,994,442
1870,3,312163,1000,155
1870,4,340189,1000,395
1870,5,639951,1000,292
1880,1,185259,1004,354
1880,2,533170,1002,444
1880,3,315601,1001,156
1880,4,346688,992,397
1880,5,646523,1000,292
1890,1,193368,1005,355
1890,2,543278,1000,443
1890,3,319165,1001,156
1890,4,353316,1001,399
1890,5,652872,1001,293
1900,1,201557,1006,356
1900,2,550961,1001,447
1900,3,322714,1001,156
1900,4,362522,1001,400
1900,5,659306,1001,292
1910,1,208331,1000,358
1910,2,559739,1001,450
1910,3,326190,1001,155
1910,4,366530,1001,400
1910,5,665692,1001,291
1920,1,207000,1000,360
1920,2,566369,1002,452
1920,3,329697,1001,154
1920,4,372165,1001,402
1920,5,672106,1001,290
1930,1,212470,992,363
1930,2,575641,1001,453
1930,3,333094,1001,154
1930,4,381045,1000,405
1930,5,678581,1001,290
1940,1,219932,1000,364
1940,2,583321,995,452
1940,3,336646,1001,154
1940,4,388464,994,407
1940,5,683735,1000,291
1950,1,227849,1003,366
1950,2,591626,1002,455
1950,3,338793,1000,153
1950,4,394533,1001,410
1950,5,690093,1000,290
1960,1,232890,994,371
1960,2,601071,1000,456
1960,3,339774,997,151
1960,4,402026,1000,409
1960,5,696674,1000,290
1970,1,240694,1002,376
1970,2,608972,1001,457
1970,3,343197,1000,150
1970,4,408626,1000,407
1970,5,703115,1000,290
1980,1,248429,1003,379
1980,2,617961,1000,458
1980,3,346624,1000,150
1980,4,416502,1001,408
1980,5,709580,1000,290
1990,1,255568,1002,380
1990,2,626872,1000,461
1990,3,350040,1000,150
1990,4,425915,1001,408
1990,5,716016,1000,290
2000,1,261339,1001,382
2000,2,634620,1001,462
2000,3,352187,1001,150
2000,4,432151,995,409
2000,5,722187,1000,289
2010,1,267549,1001,385
2010,2,645045,1003,465
2010,3,355561,1001,150
2010,4,439883,1000,409
2010,5,728709,1000,289
2020,1,273619,990,387
2020,2,655490,1005,466
2020,3,358886,1000,149
2020,4,448167,1002,412
2020,5,735155,1000,289
2030,1,280241,1001,391
2030,2,665956,1004,466
2030,3,362240,1000,149
2030,4,457198,1000,411
2030,5,741625,1000,289
2040,1,286689,988,392
2040,2,672282,1000,469
2040,3,365672,1000,149
2040,4,462461,993,410
2040,5,747939,1001,290
2050,1,294476,994,392
2050,2,681411,1000,470
2050,3,368192,1000,148
2050,4,470989,999,412
2050,5,754507,1001,290
2060,1,301194,1002,396
2060,2,692088,1002,472
2060,3,371108,1000,147
2060,4,477451,1000,411
2060,5,761042,1001,290
2070,1,309704,1003,399
2070,2,702889,1004,474
2070,3,374429,1000,146
2070,4,486934,1001,412
2070,5,767541,1001,290
2080,1,316944,1001,399
2080,2,712697,1000,474
2080,3,376260,1001,147
2080,4,495205,1001,414
2080,5,773978,1001,290
2090,1,324926,1000,399
2090,2,723423,1001,475
2090,3,379735,1001,147
2090,4,503755,1001,415
2090,5,780426,1001,290
2100,1,330009,1000,401
2100,2,729170,1001,475
2100,3,382473,1000,146
2100,4,512014,993,415
2100,5,786812,1001,290
2110,1,336747,1000,403
2110,2,737309,993,475
2110,3,385777,1001,147
2110,4,521110,1001,415
2110,5,793281,1001,290
2120,1,344005,1000,405
2120,2,743550,1000,476
2120,3,389136,1001,147
2120,4,528241,1000,415
2120,5,799748,1001,290
2130,1,351969,1002,408
2130,2,752544,1002,479
2130,3,392448,1001,147
2130,4,537206,1000,412
2130,5,806177,1001,289
2140,1,360794,1001,410
2140,2,761771,1001,479
2140,3,395856,1001,147
2140,4,546782,1000,412
2140,5,812567,1001,289
2150,1,368718,1000,411
2150,2,764836,1000,480
2150,3,399246,1001,147
2150,4,555845,1000,411
2150,5,819140,1001,289
2160,1,376975,1002,415
2160,2,771585,1000,478
2160,3,402567,1001,147
2160,4,563222,1001,413
2160,5,824460,1001,289
2170,1,386301,1003,416
2170,2,782504,1000,478
2170,3,405940,1001,147
2170,4,571886,1001,414
2170,5,830966,1001,289
2180,1,393043,1001,415
2180,2,792384,1001,479
2180,3,409327,1000,146
2180,4,579084,1001,417
2180,5,837412,1000,288
2190,1,401641,1000,416
2190,2,801329,1000,480
2190,3,411913,996,146
2190,4,588008,996,417
2190,5,843829,1000,288
2200,1,410921,999,418
2200,2,812133,1002,481
2200,3,415227,1000,144
2200,4,596775,1001,419
2200,5,850189,1000,288
2210,1,417119,1000,419
2210,2,822645,1001,483
2210,3,418593,1000,143
2210,4,604731,1000,418
2210,5,856461,1001,289
2220,1,426806,1001,420
2220,2,828414,1001,483
2220,3,421906,1000,143
2220,4,611389,1001,418
2220,5,862818,1002,289
2230,1,435014,1003,421
2230,2,837467,1001,485
2230,3,425286,1000,143
2230,4,619065,1000,419
2230,5,869195,1002,289
2240,1,444261,997,422
2240,2,847017,1001,487
2240,3,428599,1000,143
2240,4,628684,1001,420
2240,5,875612,1002,289
2250,1,452663,1001,423
2250,2,858111,1003,489
2250,3,431827,1000,143
2250,4,633216,1000,419
2250,5,882014,1002,289
2260,1,462558,1001,423
2260,2,869201,1006,492
2260,3,433936,1000,142
2260,4,641239,1001,420
2260,5,888295,1003,290
2270,1,472302,1002,424
2270,2,880415,1006,492
2270,3,437215,1000,142
2270,4,650730,1003,422
2270,5,894852,1003,290
2280,1,482215,1002,424
2280,2,890659,1001,494
2280,3,440527,1000,142
2280,4,659081,1000,422
2280,5,901364,1003,290
2290,1,492083,1002,424
2290,2,901914,1002,495
2290,3,443795,1000,142
2290,4,668784,1001,423
2290,5,907750,1003,290
2300,1,501991,1001,424
2300,2,913233,1003,495
2300,3,447005,1000,142
2300,4,676587,995,424
2300,5,914224,1003,290
2310,1,511824,1001,423
2310,2,924719,1003,495
2310,3,450260,1000,142
2310,4,686240,1001,425
2310,5,920708,1003,290
2320,1,521765,1001,423
2320,2,935552,1001,498
2320,3,453551,1000,142
2320,4,693195,1001,425
2320,5,927206,1003,290
2330,1,530581,1001,424
2330,2,947032,1001,498
2330,3,456878,1000,142
2330,4,703064,1000,424
2330,5,933711,1003,290
2340,1,540361,1002,425
2340,2,957513,1000,498
2340,3,460172,1000,141
2340,4,712039,1001,425
2340,5,940146,1003,290
2350,1,549727,1000,425
2350,2,968559,1000,497
2350,3,463445,1000,141
2350,4,720989,1001,426
2350,5,946615,1003,290
2360,1,557215,1000,426
2360,2,978308,1001,499
2360,3,466239,1000,140
2360,4,728311,1001,427
2360,5,952099,1000,288
2370,1,567180,1000,426
2370,2,989728,1003,501
2370,3,469486,1000,139
2370,4,736304,1000,429
2370,5,958431,1000,288
2380,1,572758,1001,427
2380,2,1001129,1005,502
2380,3,471777,1001,140
2380,4,746078,1000,428
2380,5,964816,1000,288
2390,1,582609,1002,428
2390,2,1009547,1002,504
2390,3,475042,1001,140
2390,4,754740,994,428
2390,5,971136,1000,287
2400,1,591870,1001,429
2400,2,1020176,1001,505
