Game Started: 2025-07-31_14-19-49
Turn,FactionID,Population,Soldiers,Territory
950,4,15,591,169
950,5,262,727,163
960,1,34,717,127
960,2,6628,1001,231
960,3,139,570,129
960,4,125,593,168
960,5,262,736,165
970,1,10,732,129
970,2,10818,1001,232
970,3,28,556,129
970,4,208,609,170
970,5,149,750,167
980,1,119,748,131
980,2,14969,1000,231
980,3,164,548,131
980,4,210,614,171
980,5,240,762,171
990,1,140,764,134
990,2,18063,1000,231
990,3,36,551,133
990,4,96,630,173
990,5,154,780,173
1000,1,142,781,138
1000,2,21982,994,230
1000,3,175,563,135
1000,4,208,640,175
1000,5,151,801,175
1010,1,35,796,139
1010,2,26240,1000,230
1010,3,141,574,136
1010,4,91,656,178
1010,5,367,801,174
1020,1,127,812,140
1020,2,25650,1000,230
1020,3,51,583,138
1020,4,85,662,177
1020,5,317,822,175
1030,1,137,829,143
1030,2,30573,1002,232
1030,3,88,576,140
1030,4,35,676,177
1030,5,405,830,176
1040,1,29,847,148
1040,2,35093,1000,233
1040,3,156,573,142
1040,4,64,684,178
1040,5,268,845,176
1050,1,112,864,149
1050,2,38695,1000,234
1050,3,71,566,143
1050,4,39,692,178
1050,5,231,863,177
1060,1,108,880,150
1060,2,43949,1000,234
1060,3,77,564,142
1060,4,28,713,180
1060,5,296,872,180
1070,1,17,898,152
1070,2,48838,1002,236
1070,3,152,545,143
1070,4,92,728,180
1070,5,193,880,182
1080,1,111,916,155
1080,2,51501,1000,233
1080,3,154,562,144
1080,4,77,736,181
1080,5,303,895,188
1090,1,204,935,158
1090,2,54801,1000,233
1090,3,151,568,147
1090,4,95,743,184
1090,5,343,909,190
1100,1,133,954,162
1100,2,58694,1001,233
1100,3,188,580,148
1100,4,93,764,185
1100,5,265,931,191
1110,1,56,972,162
1110,2,63592,1000,233
1110,3,156,591,149
1110,4,91,781,187
1110,5,221,939,193
1120,1,205,992,164
1120,2,65101,992,232
1120,3,147,599,149
1120,4,33,792,190
1120,5,324,952,196
1130,1,2441,1002,167
1130,2,66908,1000,231
1130,3,73,616,150
1130,4,153,798,192
1130,5,223,972,198
1140,1,5730,1007,172
1140,2,69578,1000,230
1140,3,193,612,154
1140,4,167,816,196
1140,5,344,982,198
1150,1,9286,1010,175
1150,2,72164,1000,228
1150,3,32,617,157
1150,4,128,835,200
1150,5,374,997,199
1160,1,12961,1013,178
1160,2,74539,1000,227
1160,3,177,636,160
1160,4,111,840,201
1160,5,4592,1002,202
1170,1,16661,1016,181
1170,2,77348,994,225
1170,3,57,643,162
1170,4,198,857,204
1170,5,8269,1000,202
1180,1,20351,1020,185
1180,2,79283,1000,223
1180,3,53,662,162
1180,4,124,871,208
1180,5,11496,1001,203
1190,1,24326,1023,188
1190,2,84208,1000,223
1190,3,73,672,163
1190,4,96,889,211
1190,5,15809,1003,205
1200,1,28560,1023,188
1200,2,89089,1000,223
1200,3,35,686,164
1200,4,118,897,214
1200,5,20388,1003,205
1210,1,32643,1025,190
1210,2,90284,1000,220
1210,3,58,694,166
1210,4,113,917,216
1210,5,22764,1001,206
1220,1,36809,1027,192
1220,2,90866,1000,217
1220,3,8,710,167
1220,4,91,926,221
1220,5,27537,1001,206
1230,1,41131,1027,192
1230,2,93148,1001,216
1230,3,182,730,169
1230,4,168,948,226
1230,5,31225,1002,208
1240,1,45248,1029,194
1240,2,92903,998,215
1240,3,67,730,170
1240,4,173,960,229
1240,5,33807,994,209
1250,1,49604,1029,194
1250,2,96213,1001,216
1250,3,187,732,169
1250,4,122,985,233
1250,5,35468,1001,210
1260,1,53926,1029,194
1260,2,101025,1001,216
1260,3,14,748,170
1260,4,1810,1002,237
1260,5,40041,1002,211
1270,1,58268,1030,195
1270,2,105713,1000,215
1270,3,100,752,171
1270,4,5651,1000,241
1270,5,44747,1002,211
1280,1,62687,1030,195
1280,2,109423,1000,213
1280,3,65,763,172
1280,4,9370,1004,245
1280,5,48420,1001,211
1290,1,66929,1032,197
1290,2,112709,1000,213
1290,3,37,761,172
1290,4,14782,1001,247
1290,5,53188,1000,212
1300,1,71248,1033,198
1300,2,114321,1001,212
1300,3,49,777,172
1300,4,18972,1001,249
1300,5,57990,1000,212
1310,1,75690,1034,199
1310,2,118050,1000,211
1310,3,94,778,173
1310,4,23991,1004,256
1310,5,62766,1000,212
1320,1,80197,1034,199
1320,2,122195,999,211
1320,3,9,774,176
1320,4,29623,1003,259
1320,5,65491,1000,212
1330,1,84669,1034,199
1330,2,126644,1000,209
1330,3,85,788,177
1330,4,33803,1001,262
1330,5,70279,1000,212
1340,1,89076,1034,199
1340,2,131200,1000,207
1340,3,51,797,178
1340,4,38698,1001,264
1340,5,75049,1000,212
1350,1,93552,1034,199
1350,2,133726,1001,207
1350,3,33,798,177
1350,4,43505,1003,269
1350,5,79874,1000,212
1360,1,97833,1035,200
1360,2,138358,1001,207
1360,3,73,818,177
1360,4,49476,1004,270
1360,5,84667,1000,212
1370,1,102379,1035,200
1370,2,141722,1000,206
1370,3,57,828,178
1370,4,55061,1002,274
1370,5,89536,1000,212
1380,1,106608,1037,202
1380,2,145450,1000,205
1380,3,84,844,179
1380,4,60972,1002,277
1380,5,94279,1000,211
1390,1,111198,1037,202
1390,2,149962,1000,205
1390,3,98,859,180
1390,4,67351,1002,277
1390,5,98687,1000,210
1400,1,115735,1037,202
1400,2,151809,996,203
1400,3,118,862,181
1400,4,73382,1002,280
1400,5,103335,1002,212
1410,1,120218,1037,202
1410,2,156178,1000,202
1410,3,60,868,183
1410,4,79721,1003,281
1410,5,106336,1000,212
1420,1,124661,1038,203
1420,2,159954,1000,201
1420,3,44,889,184
1420,4,85277,1002,284
1420,5,111235,1000,212
1430,1,129165,1038,203
1430,2,162142,1000,200
1430,3,119,904,186
1430,4,91297,1001,288
1430,5,116011,1000,212
1440,1,133748,1038,203
1440,2,166569,1000,200
1440,3,116,916,186
1440,4,96947,1002,292
1440,5,120033,1000,212
1450,1,138287,1038,203
1450,2,170944,1000,198
1450,3,117,925,189
1450,4,102958,1002,294
1450,5,124740,1000,211
1460,1,142788,1038,203
1460,2,174465,1000,198
1460,3,114,935,190
1460,4,109222,1000,295
1460,5,129667,1000,211
1470,1,147386,1038,203
1470,2,178784,1000,198
1470,3,102,937,193
1470,4,110349,1002,298
1470,5,132658,996,209
1480,1,151925,1039,204
1480,2,182643,1000,195
1480,3,69,938,197
1480,4,115439,1000,301
1480,5,137428,1000,208
1490,1,156455,1040,205
1490,2,186923,1000,194
1490,3,55,941,202
1490,4,121067,1002,303
1490,5,140583,1000,206
1500,1,161131,1040,205
1500,2,191188,1000,193
1500,3,100,947,203
1500,4,127138,1003,308
1500,5,143091,1000,205
1510,1,165775,1040,205
1510,2,195428,1000,192
1510,3,176,961,204
1510,4,131959,1001,310
1510,5,147769,1000,205
1520,1,170363,1040,205
1520,2,199644,1000,192
1520,3,127,979,207
1520,4,138777,1004,313
1520,5,152435,1000,204
1530,1,175007,1040,205
1530,2,203495,1000,191
1530,3,46,990,209
1530,4,145782,1006,315
1530,5,157179,1000,204
1540,1,179656,1040,205
1540,2,207710,1000,191
1540,3,2167,1002,213
1540,4,151842,998,320
1540,5,161665,1000,203
1550,1,184305,1040,205
1550,2,211244,999,189
1550,3,183,997,220
1550,4,157249,997,323
1550,5,164470,1000,201
1560,1,188939,1040,205
1560,2,214182,1000,185
1560,3,177,990,224
1560,4,163759,1001,325
1560,5,167124,1000,199
1570,1,193524,1040,205
1570,2,218290,1000,185
1570,3,3206,1002,225
1570,4,170353,1002,328
1570,5,171830,1000,199
1580,1,198178,1040,205
1580,2,220959,1000,184
1580,3,6560,1000,228
1580,4,177819,1003,329
1580,5,175959,1000,198
1590,1,202748,1040,205
1590,2,225060,1000,184
1590,3,10105,1002,230
1590,4,185196,1004,330
1590,5,179988,1000,197
1600,1,207403,1040,205
1600,2,229110,1000,183
1600,3,14292,996,231
1600,4,192012,1001,333
1600,5,184562,1000,197
1610,1,211908,1041,206
1610,2,233154,1000,182
1610,3,19343,1001,232
1610,4,198131,1004,337
1610,5,189140,1000,196
1620,1,216451,1042,207
1620,2,236065,1000,181
1620,3,23492,1002,235
1620,4,205670,1006,339
1620,5,193692,1000,196
1630,1,221083,1042,207
1630,2,240043,1000,181
1630,3,25605,1001,238
1630,4,212951,1001,340
1630,5,197677,1000,193
1640,1,225727,1043,208
1640,2,243954,1000,180
1640,3,30681,1003,240
1640,4,219743,1002,344
1640,5,202041,1001,194
1650,1,230277,1037,209
1650,2,247992,1000,180
1650,3,35907,1004,241
1650,4,227598,1001,343
1650,5,206532,1001,194
1660,1,234980,1037,209
1660,2,251584,1000,179
1660,3,40475,1002,243
1660,4,235352,1003,345
1660,5,211090,1001,194
1670,1,239755,1037,209
1670,2,255547,1000,179
1670,3,45806,1004,245
1670,4,243195,1004,346
1670,5,215549,1001,194
1680,1,244282,1039,211
1680,2,259465,1000,179
1680,3,50704,997,245
1680,4,251268,1004,346
1680,5,220080,1001,194
1690,1,249050,1039,211
1690,2,263350,1000,179
1690,3,54843,1002,248
1690,4,259102,1005,348
1690,5,224558,1001,192
1700,1,253551,1041,213
1700,2,267032,1000,176
1700,3,59370,1001,251
1700,4,266989,1002,350
1700,5,228950,1001,192
1710,1,258306,1041,213
1710,2,270469,1000,175
1710,3,64133,996,252
1710,4,270368,1001,352
1710,5,233388,1001,192
1720,1,263034,1042,214
1720,2,273565,1000,173
1720,3,66456,1001,257
1720,4,278101,1004,355
1720,5,237859,1001,190
1730,1,267866,1042,214
1730,2,276079,1000,172
1730,3,70596,998,261
1730,4,285543,1001,356
1730,5,242257,1000,189
1740,1,272714,1042,214
1740,2,279598,1000,171
1740,3,71430,1001,263
1740,4,293175,1001,360
1740,5,246680,1000,187
1750,1,277476,1042,214
1750,2,283286,1000,171
1750,3,76083,1002,266
1750,4,301562,1001,360
1750,5,250980,1000,186
1760,1,282247,1042,214
1760,2,286969,1000,171
1760,3,81476,1002,268
1760,4,309607,1003,362
1760,5,255306,1000,185
1770,1,287026,1042,214
1770,2,290719,1000,171
1770,3,87570,1002,268
1770,4,317849,1004,363
1770,5,259629,1000,185
1780,1,291807,1042,214
1780,2,294476,1000,171
1780,3,93510,1003,269
1780,4,326267,1004,363
1780,5,263903,1000,185
1790,1,296544,1042,214
1790,2,298236,1000,170
1790,3,98441,1001,273
1790,4,334645,1004,363
1790,5,267983,1000,184
1800,1,301332,1042,214
1800,2,301949,1000,170
1800,3,103674,1002,276
1800,4,343004,1004,363
1800,5,272270,1000,183
1810,1,306125,1042,214
1810,2,305629,1000,170
1810,3,109021,1003,279
1810,4,351205,1005,364
1810,5,276571,1000,182
1820,1,310947,1042,214
1820,2,309425,1000,170
1820,3,114522,1000,280
1820,4,359670,1005,364
1820,5,280807,1000,181
1830,1,315812,1042,214
1830,2,313169,1000,170
1830,3,119026,1000,283
1830,4,367946,1005,364
1830,5,284821,1000,179
1840,1,320623,1042,214
1840,2,316899,1000,170
1840,3,113719,1001,285
1840,4,376166,1006,365
1840,5,288985,1000,178
1850,1,325326,1042,214
1850,2,319759,1000,169
1850,3,118178,1001,289
1850,4,384118,1000,365
1850,5,291405,1001,177
1860,1,330221,1042,214
1860,2,323464,1000,169
1860,3,124151,1007,295
1860,4,392380,1001,366
1860,5,295612,1001,177
1870,1,335091,1042,214
1870,2,325766,995,168
1870,3,130600,1009,297
1870,4,398647,1002,370
1870,5,299742,1001,177
1880,1,339888,1042,214
1880,2,328743,1000,168
1880,3,135312,1001,300
1880,4,405112,1000,370
1880,5,303314,1000,175
1890,1,344718,1042,214
1890,2,332397,1000,167
1890,3,139721,1001,301
1890,4,413584,1000,370
1890,5,307382,1000,175
1900,1,349502,1042,214
1900,2,335858,999,167
1900,3,146479,1001,301
1900,4,420683,994,371
1900,5,311525,1000,175
1910,1,354301,1042,214
1910,2,339493,1000,166
1910,3,140682,1000,303
1910,4,429105,1002,373
1910,5,315508,1001,176
1920,1,359104,1042,214
1920,2,341541,1000,165
1920,3,145597,1000,306
1920,4,437536,1002,373
1920,5,319614,1001,176
1930,1,363922,1042,214
1930,2,345196,1000,165
1930,3,152149,1003,309
1930,4,446035,1003,374
1930,5,323746,1001,176
1940,1,368712,1042,214
1940,2,348834,1000,165
1940,3,156373,997,314
1940,4,454392,1000,375
1940,5,326862,997,175
1950,1,373519,1042,214
1950,2,352397,1000,165
1950,3,161872,1000,315
1950,4,462997,1001,376
1950,5,331002,1000,174
1960,1,378388,1042,214
1960,2,355672,998,165
1960,3,168253,1002,319
1960,4,470339,995,375
1960,5,335100,1000,174
1970,1,383170,1042,214
1970,2,359287,1000,164
1970,3,173577,1001,323
1970,4,478934,1001,376
1970,5,339183,1000,172
1980,1,387992,1042,214
1980,2,362707,1000,163
1980,3,180554,1003,325
1980,4,486986,1001,378
1980,5,343282,1000,172
1990,1,392759,1042,214
1990,2,366289,1000,163
1990,3,185276,1001,328
1990,4,495740,1002,379
1990,5,346633,1000,169
2000,1,397485,1042,214
2000,2,369892,1000,162
2000,3,190415,1001,330
2000,4,501761,1001,380
2000,5,350402,1000,168
2010,1,402248,1042,214
2010,2,371651,1000,161
2010,3,196640,1000,331
2010,4,508957,1003,384
2010,5,354382,1000,168
2020,1,407100,1042,214
2020,2,375171,1000,160
2020,3,201513,1001,334
2020,4,517578,1005,386
2020,5,357944,1000,167
2030,1,411943,1042,214
2030,2,376722,999,158
2030,3,208943,1002,335
2030,4,525322,1001,389
2030,5,361860,1000,167
2040,1,416784,1042,214
2040,2,379933,1000,157
2040,3,215873,1001,337
2040,4,534343,1001,389
2040,5,365796,1000,167
2050,1,421574,1042,214
2050,2,383339,1000,157
2050,3,223266,1004,340
2050,4,543093,1003,391
2050,5,369777,1000,167
2060,1,426468,1042,214
2060,2,386777,1000,157
2060,3,224763,971,344
2060,4,552072,1003,391
2060,5,373813,1000,167
2070,1,431282,1042,214
2070,2,390167,1000,157
2070,3,220889,1002,349
2070,4,561190,1003,391
2070,5,377701,1000,166
2080,1,436084,1042,214
2080,2,392133,1001,158
2080,3,228135,1003,355
2080,4,569447,996,390
2080,5,381637,1000,165
2090,1,440870,1042,214
2090,2,395580,1001,157
2090,3,234029,1002,357
2090,4,578422,1001,391
2090,5,385085,1000,164
2100,1,445645,1042,214
2100,2,397203,1001,157
2100,3,240742,1002,360
2100,4,587381,1001,391
2100,5,388549,1000,162
2110,1,450418,1042,214
2110,2,400682,1001,157
2110,3,248252,1002,362
2110,4,596112,1003,393
2110,5,392341,1000,161
2120,1,455227,1042,214
2120,2,403969,1000,156
2120,3,256124,1005,365
2120,4,604853,1001,396
2120,5,396120,1000,161
2130,1,459987,1042,214
2130,2,407412,1000,156
2130,3,261058,1000,368
2130,4,613802,1002,397
2130,5,399696,1000,159
2140,1,464816,1042,214
2140,2,410900,1000,156
2140,3,269128,1002,370
2140,4,622853,1002,397
2140,5,403446,1000,159
2150,1,469706,1042,214
2150,2,414384,1000,156
2150,3,275823,1001,374
2150,4,631995,1002,397
2150,5,406949,1000,157
2160,1,474492,1042,214
2160,2,417411,1000,155
2160,3,282251,1001,376
2160,4,640865,1004,399
2160,5,410694,1000,157
2170,1,479350,1042,214
2170,2,420809,1000,154
2170,3,288489,1000,377
2170,4,649385,1001,400
2170,5,414422,1000,156
2180,1,484260,1042,214
2180,2,424006,1000,153
2180,3,296014,1002,380
2180,4,657801,1002,403
2180,5,418070,1000,155
2190,1,489017,1042,214
2190,2,427308,1000,153
2190,3,304291,1004,382
2190,4,667040,1003,404
2190,5,421772,1000,155
2200,1,493832,1042,214
2200,2,430653,1000,153
2200,3,313041,1004,382
2200,4,676203,1004,405
2200,5,425434,1000,155
2210,1,498631,1042,214
2210,2,433988,1000,153
2210,3,320657,1000,382
2210,4,685621,1004,405
2210,5,429068,1000,155
2220,1,503504,1042,214
2220,2,437314,1000,153
2220,3,328431,1000,384
2220,4,694795,1004,405
2220,5,432745,1000,155
2230,1,508388,1042,214
2230,2,440610,1000,153
2230,3,336645,1005,389
2230,4,704177,1004,405
2230,5,436378,1000,154
2240,1,513270,1042,214
2240,2,443942,1000,153
2240,3,345414,1003,389
2240,4,712803,1000,405
2240,5,438744,1000,155
2250,1,518055,1042,214
2250,2,447230,1000,153
2250,3,354288,1003,389
2250,4,722152,1000,405
2250,5,442384,1000,155
2260,1,522818,1042,214
2260,2,450491,1000,153
2260,3,362197,1002,392
2260,4,731465,1000,405
2260,5,445857,1000,154
2270,1,527697,1042,214
2270,2,453596,1000,152
2270,3,368433,1000,394
2270,4,740746,1000,405
2270,5,449448,1000,154
2280,1,532426,1042,214
2280,2,456919,1000,152
2280,3,376281,1001,395
2280,4,750069,1000,405
2280,5,452836,1001,154
2290,1,537234,1042,214
2290,2,460265,1000,152
2290,3,385155,1002,396
2290,4,759341,1000,405
2290,5,456471,1001,154
2300,1,542024,1042,214
2300,2,463156,1000,152
2300,3,392413,1000,399
2300,4,766900,1000,404
2300,5,460126,1001,154
2310,1,546801,1042,214
2310,2,466512,1000,151
2310,3,401430,1001,400
2310,4,776048,1000,404
2310,5,463768,1001,154
2320,1,551519,1042,214
2320,2,468935,1000,150
2320,3,410362,1002,401
2320,4,783842,1001,405
2320,5,467414,1001,154
2330,1,556266,1042,214
2330,2,472019,1000,148
2330,3,417095,1001,403
2330,4,792476,1001,406
2330,5,471049,1001,153
2340,1,561092,1042,214
2340,2,474492,1000,146
2340,3,424474,1000,403
2340,4,797928,1000,408
2340,5,474670,1001,153
2350,1,565892,1042,214
2350,2,477600,1000,145
2350,3,432452,1001,404
2350,4,805456,1001,410
2350,5,478253,1001,153
2360,1,570714,1042,214
2360,2,479669,1000,146
2360,3,441411,1001,404
2360,4,814348,999,412
2360,5,481802,1001,153
2370,1,575442,1042,214
2370,2,482007,1000,145
2370,3,450565,1002,405
2370,4,822148,1002,414
2370,5,485418,1001,153
2380,1,580224,1042,214
2380,2,484908,1000,144
2380,3,457488,994,406
2380,4,831470,1004,416
2380,5,488853,999,153
2390,1,585088,1042,214
2390,2,488007,1000,144
2390,3,466407,1002,408
2390,4,840881,1005,417
2390,5,492477,1000,152
2400,1,589937,1042,214
2400,2,491129,1000,144
2400,3,474941,1001,411
2400,4,850424,1006,418
2400,5,495847,1000,151
2410,1,594743,1042,214
2410,2,494235,1000,144
2410,3,483969,1004,414
