Game Started: 2025-07-31_15-18-30
Turn,FactionID,Population,Soldiers,Territory
750,3,8,398,69
750,4,335,526,128
750,5,178,565,128
760,1,468,256,81
760,2,139,692,134
760,3,61,401,69
760,4,380,539,127
760,5,100,582,130
770,1,391,265,81
770,2,62,709,137
770,3,195,409,69
770,4,392,555,127
770,5,81,598,133
780,1,430,270,82
780,2,189,726,138
780,3,94,413,70
780,4,303,570,127
780,5,119,614,134
790,1,438,278,83
790,2,181,745,144
790,3,88,421,70
790,4,468,580,127
790,5,26,632,137
800,1,360,280,85
800,2,150,763,146
800,3,130,402,70
800,4,474,593,126
800,5,1,650,140
810,1,451,289,86
810,2,181,782,150
810,3,123,410,70
810,4,391,608,126
810,5,120,667,142
820,1,429,299,88
820,2,80,800,152
820,3,127,418,70
820,4,349,622,126
820,5,196,687,147
830,1,424,308,88
830,2,6,818,152
830,3,148,426,70
830,4,470,637,126
830,5,194,707,152
840,1,451,317,89
840,2,96,835,152
840,3,55,424,71
840,4,415,642,126
840,5,8,726,154
850,1,313,328,91
850,2,160,852,152
850,3,83,432,71
850,4,338,634,126
850,5,97,745,157
860,1,492,332,92
860,2,63,870,152
860,3,144,440,71
860,4,365,643,125
860,5,23,765,159
870,1,328,345,97
870,2,7,888,152
870,3,199,449,71
870,4,355,658,125
870,5,89,785,161
880,1,390,351,99
880,2,69,905,152
880,3,59,457,71
880,4,369,657,124
880,5,179,806,163
890,1,431,352,100
890,2,152,922,152
890,3,41,460,72
890,4,340,672,123
890,5,181,825,164
900,1,351,365,104
900,2,46,940,152
900,3,115,468,72
900,4,306,681,123
900,5,66,846,165
910,1,483,376,106
910,2,185,958,152
910,3,4,478,74
910,4,351,680,124
910,5,30,866,166
920,1,611,383,106
920,2,142,975,152
920,3,183,488,77
920,4,447,689,125
920,5,64,886,167
930,1,566,396,108
930,2,88,993,152
930,3,192,498,79
930,4,444,704,125
930,5,112,907,170
940,1,644,408,110
940,2,2659,1000,152
940,3,159,507,80
940,4,351,712,126
940,5,10,928,171
950,1,785,419,110
950,2,6158,1000,152
950,3,36,508,82
950,4,397,728,126
950,5,192,949,172
960,1,693,432,112
960,2,9772,1000,152
960,3,46,518,83
960,4,473,743,126
960,5,85,959,174
970,1,603,445,114
970,2,13325,1000,152
970,3,179,527,83
970,4,432,751,126
970,5,117,981,176
980,1,680,451,116
980,2,16810,1000,152
980,3,83,531,84
980,4,405,760,127
980,5,1237,1001,180
990,1,545,466,120
990,2,20335,1000,152
990,3,29,542,85
990,4,300,768,127
990,5,4740,1010,189
1000,1,704,477,120
1000,2,22378,1001,153
1000,3,58,542,85
1000,4,407,777,128
1000,5,172,911,197
1010,1,673,484,122
1010,2,25384,998,154
1010,3,56,545,85
1010,4,461,792,128
1010,5,55,974,200
1020,1,595,491,122
1020,2,28900,1000,154
1020,3,183,555,86
1020,4,418,803,129
1020,5,345,999,201
1030,1,489,507,125
1030,2,32430,1000,154
1030,3,38,567,88
1030,4,465,813,129
1030,5,4667,1004,207
1040,1,721,520,126
1040,2,35994,1000,154
1040,3,114,577,88
1040,4,346,828,129
1040,5,9250,1008,211
1050,1,753,534,127
1050,2,39588,1000,154
1050,3,18,589,90
1050,4,447,844,129
1050,5,13976,1012,215
1060,1,751,548,128
1060,2,43121,1000,154
1060,3,41,600,91
1060,4,370,859,129
1060,5,18927,1006,218
1070,1,777,563,130
1070,2,46651,1000,154
1070,3,40,612,93
1070,4,472,867,129
1070,5,23679,1011,223
1080,1,725,579,133
1080,2,50235,1000,154
1080,3,108,623,94
1080,4,339,882,129
1080,5,12906,920,227
1090,1,783,593,133
1090,2,50403,993,154
1090,3,0,634,95
1090,4,401,888,129
1090,5,17125,1005,233
1100,1,645,605,133
1100,2,53981,1000,154
1100,3,131,642,96
1100,4,420,892,130
1100,5,22183,1011,239
1110,1,690,603,132
1110,2,57502,1000,154
1110,3,71,654,97
1110,4,300,901,131
1110,5,27736,1013,241
1120,1,625,617,134
1120,2,61018,1000,154
1120,3,136,665,97
1120,4,311,912,132
1120,5,32797,1019,247
1130,1,720,612,136
1130,2,64546,1000,154
1130,3,130,670,98
1130,4,425,912,132
1130,5,38456,1021,249
1140,1,613,627,137
1140,2,68202,1000,154
1140,3,97,682,99
1140,4,365,927,132
1140,5,44054,1018,253
1150,1,619,643,140
1150,2,71747,1000,154
1150,3,113,695,101
1150,4,315,935,132
1150,5,49892,1020,255
1160,1,745,654,141
1160,2,75303,1000,154
1160,3,190,694,103
1160,4,455,945,132
1160,5,55720,1023,258
1170,1,741,669,141
1170,2,78780,1000,154
1170,3,74,707,103
1170,4,344,960,132
1170,5,61772,1025,260
1180,1,599,685,143
1180,2,82333,1000,154
1180,3,67,720,104
1180,4,408,976,132
1180,5,67761,1020,263
1190,1,694,693,146
1190,2,85891,1000,154
1190,3,182,727,105
1190,4,338,991,132
1190,5,73858,1020,265
1200,1,664,708,147
1200,2,89402,1000,154
1200,3,96,740,105
1200,4,351,991,133
1200,5,79985,1022,267
1210,1,613,659,148
1210,2,92135,1000,152
1210,3,136,739,105
1210,4,370,976,134
1210,5,83173,993,269
1220,1,674,659,150
1220,2,93987,1000,150
1220,3,196,752,107
1220,4,343,984,132
1220,5,86546,1001,271
1230,1,739,642,152
1230,2,93430,995,148
1230,3,114,755,106
1230,4,421,980,131
1230,5,88241,1000,273
1240,1,629,658,152
1240,2,95746,1000,148
1240,3,73,768,106
1240,4,462,995,131
1240,5,93445,1000,273
1250,1,788,651,154
1250,2,98890,1000,147
1250,3,171,781,108
1250,4,741,991,129
1250,5,98627,1000,274
1260,1,767,644,153
1260,2,99301,1000,147
1260,3,159,778,109
1260,4,900,1000,131
1260,5,105231,1000,274
1270,1,605,646,154
1270,2,101376,1000,148
1270,3,3,786,111
1270,4,3965,1000,131
1270,5,111556,1000,273
1280,1,657,641,153
1280,2,104698,1000,148
1280,3,118,794,113
1280,4,7159,1000,131
1280,5,118079,1000,273
1290,1,715,639,155
1290,2,108070,1000,148
1290,3,147,807,115
1290,4,8706,992,130
1290,5,124578,1000,273
1300,1,629,639,155
1300,2,111383,1000,148
1300,3,106,812,114
1300,4,10940,1000,131
1300,5,130983,1000,273
1310,1,659,642,156
1310,2,114649,1000,148
1310,3,70,827,116
1310,4,13483,1000,130
1310,5,137618,1000,273
1320,1,730,643,158
1320,2,118065,1000,148
1320,3,175,825,116
1320,4,15320,1000,128
1320,5,144145,1000,273
1330,1,765,660,158
1330,2,121439,1000,148
1330,3,59,839,117
1330,4,18376,1000,128
1330,5,150697,1000,273
1340,1,595,677,158
1340,2,124767,1000,148
1340,3,141,855,119
1340,4,21442,1000,128
1340,5,157198,1000,273
1350,1,747,694,158
1350,2,128103,1000,148
1350,3,107,870,120
1350,4,24501,1000,128
1350,5,163677,1000,273
1360,1,784,711,158
1360,2,131494,1000,148
1360,3,61,884,121
1360,4,27551,1000,128
1360,5,170208,1000,273
1370,1,768,728,158
1370,2,134779,1000,148
1370,3,81,898,121
1370,4,30658,1000,128
1370,5,176739,1000,273
1380,1,613,726,158
1380,2,138141,1000,148
1380,3,161,913,121
1380,4,33759,1000,128
1380,5,183222,1000,273
1390,1,774,724,160
1390,2,141458,1000,148
1390,3,143,907,121
1390,4,35569,1000,127
1390,5,189878,1000,273
1400,1,614,741,160
1400,2,144858,1000,148
1400,3,146,915,121
1400,4,38658,1000,127
1400,5,196367,1000,273
1410,1,718,754,161
1410,2,148194,1000,148
1410,3,167,922,121
1410,4,41719,1000,127
1410,5,202965,1000,273
1420,1,597,772,161
1420,2,151582,1000,148
1420,3,182,937,122
1420,4,44806,1000,127
1420,5,209486,1000,273
1430,1,651,775,162
1430,2,154933,1000,148
1430,3,74,945,122
1430,4,47247,1000,126
1430,5,216066,1000,273
1440,1,688,777,162
1440,2,158328,1000,148
1440,3,72,955,123
1440,4,50283,1000,126
1440,5,222708,1000,273
1450,1,660,785,162
1450,2,161666,1000,148
1450,3,52,963,124
1450,4,52450,1000,125
1450,5,229289,1000,273
1460,1,741,802,162
1460,2,165105,1000,148
1460,3,75,978,125
1460,4,55454,1000,125
1460,5,235804,1000,273
1470,1,602,820,162
1470,2,168450,1000,148
1470,3,114,994,126
1470,4,58529,1000,125
1470,5,242411,1000,273
1480,1,720,825,162
1480,2,171803,1000,148
1480,3,119,996,127
1480,4,61592,1000,125
1480,5,248976,1000,273
1490,1,593,842,162
1490,2,175161,1000,148
1490,3,800,1000,128
1490,4,64617,1000,125
1490,5,255517,1000,273
1500,1,790,855,163
1500,2,178578,1000,148
1500,3,3482,1003,131
1500,4,67384,1000,124
1500,5,262029,1000,273
1510,1,790,843,163
1510,2,181115,1009,157
1510,3,3840,995,133
1510,4,66008,1000,122
1510,5,263372,1000,275
1520,1,629,822,162
1520,2,184173,1014,162
1520,3,1572,1000,135
1520,4,68951,1000,121
1520,5,269586,1004,279
1530,1,741,822,163
1530,2,187671,1016,164
1530,3,3188,994,135
1530,4,71201,1000,120
1530,5,275761,1008,284
1540,1,712,834,161
1540,2,190890,1022,170
1540,3,2923,994,137
1540,4,74044,1000,120
1540,5,282208,1007,287
1550,1,751,833,161
1550,2,194499,1025,173
1550,3,3403,1000,138
1550,4,75149,1000,119
1550,5,288365,1010,293
1560,1,722,824,160
1560,2,193060,998,176
1560,3,224,999,140
1560,4,76591,1000,118
1560,5,294930,1014,297
1570,1,670,830,161
1570,2,196690,1006,182
1570,3,93,981,139
1570,4,79386,1000,118
1570,5,301804,1015,298
1580,1,661,824,163
1580,2,200579,1010,186
1580,3,108,977,138
1580,4,81434,1000,117
1580,5,308438,1019,302
1590,1,598,835,164
1590,2,204773,1012,188
1590,3,144,981,138
1590,4,83842,998,116
1590,5,315567,1010,303
1600,1,645,845,164
1600,2,208804,1015,191
1600,3,103,996,138
1600,4,85678,997,116
1600,5,322617,1011,304
1610,1,698,850,163
1610,2,213039,1017,193
1610,3,96,992,139
1610,4,88522,1000,116
1610,5,329516,1014,307
1620,1,748,843,162
1620,2,217472,1018,194
1620,3,189,993,142
1620,4,88213,1000,114
1620,5,336549,1005,309
1630,1,640,847,162
1630,2,221867,1019,195
1630,3,899,1001,142
1630,4,90953,1000,114
1630,5,343909,1005,309
1640,1,746,865,162
1640,2,226322,1020,196
1640,3,4183,1001,142
1640,4,93709,1000,114
1640,5,351088,1006,310
1650,1,745,883,162
1650,2,230713,1021,197
1650,3,7511,1001,142
1650,4,96443,1000,114
1650,5,358259,1006,311
1660,1,704,877,163
1660,2,234889,1024,201
1660,3,9463,996,141
1660,4,99219,1000,114
1660,5,365213,1010,315
1670,1,612,890,163
1670,2,239407,1025,202
1670,3,12702,1000,141
1670,4,100621,1000,114
1670,5,372456,1011,316
1680,1,594,900,163
1680,2,243803,1027,204
1680,3,15929,1000,141
1680,4,103381,1000,114
1680,5,379741,1011,317
1690,1,738,917,163
1690,2,248191,1029,206
1690,3,17224,1000,141
1690,4,106105,1000,114
1690,5,386718,1016,322
1700,1,643,931,164
1700,2,252839,1030,207
1700,3,19045,1000,140
1700,4,108850,1000,114
1700,5,394002,1018,324
1710,1,758,942,164
1710,2,257361,1032,209
1710,3,19977,1000,140
1710,4,111606,1000,114
1710,5,401320,1016,326
1720,1,646,955,165
1720,2,262057,1033,210
1720,3,20465,1000,140
1720,4,113739,1000,113
1720,5,408742,1017,327
1730,1,700,958,165
1730,2,266853,1033,210
1730,3,23781,1000,140
1730,4,116463,1000,113
1730,5,416279,1018,328
1740,1,671,966,166
1740,2,271515,1034,211
1740,3,27051,1000,140
1740,4,118539,1000,112
1740,5,423772,1020,330
1750,1,642,971,168
1750,2,276081,1037,214
1750,3,28651,1000,139
1750,4,118347,1000,111
1750,5,431385,1022,332
1760,1,711,973,170
1760,2,280970,1037,214
1760,3,31420,1000,138
1760,4,120373,1000,110
1760,5,438712,1026,336
1770,1,681,977,173
1770,2,285902,1037,214
1770,3,33094,1000,136
1770,4,122372,1000,109
1770,5,446671,1026,336
1780,1,700,974,175
1780,2,290824,1037,214
1780,3,36227,1000,136
1780,4,124822,1000,107
1780,5,453921,1033,343
1790,1,767,982,177
1790,2,295715,1037,214
1790,3,38976,1000,134
1790,4,127353,1000,107
1790,5,461704,1035,345
1800,1,1423,1000,177
1800,2,300676,1037,214
1800,3,42056,1000,134
1800,4,129914,1000,107
1800,5,469488,1039,349
1810,1,4106,1000,177
1810,2,305588,1037,214
1810,3,44469,1008,142
1810,4,132443,1000,107
1810,5,477632,1039,349
1820,1,7094,1001,178
1820,2,310518,1037,214
1820,3,47496,1012,146
1820,4,135012,1000,106
1820,5,485740,1040,350
1830,1,4776,1000,179
1830,2,315422,1037,214
1830,3,50794,1011,145
1830,4,134781,1000,107
1830,5,493915,1034,350
1840,1,8109,1000,180
1840,2,320334,1036,213
1840,3,53961,1008,147
1840,4,137275,1000,107
1840,5,501990,1030,351
1850,1,11061,1001,181
1850,2,325200,1036,213
1850,3,57347,1008,147
1850,4,139209,1000,106
1850,5,510233,1020,352
1860,1,14600,1000,182
1860,2,330121,1036,213
1860,3,60821,1008,147
1860,4,141098,1000,105
1860,5,518385,1016,353
1870,1,17345,1000,183
1870,2,335112,1036,213
1870,3,64268,1008,147
1870,4,143573,1000,104
1870,5,526697,1016,353
1880,1,17816,1000,184
1880,2,340064,1036,213
1880,3,67819,1005,146
1880,4,144763,1000,104
1880,5,534897,1016,353
1890,1,20981,1000,185
1890,2,344935,1036,213
1890,3,71066,1006,147
1890,4,147055,1000,103
1890,5,542875,1018,355
1900,1,20462,1000,188
1900,2,349746,1036,213
1900,3,74391,1000,146
1900,4,147203,1000,101
1900,5,551099,1018,355
1910,1,23704,1000,188
1910,2,354646,1036,213
1910,3,77832,1000,146
1910,4,148050,1000,101
1910,5,559134,1021,358
1920,1,27896,1000,188
1920,2,359514,1036,213
1920,3,81243,1000,146
1920,4,150485,1000,101
1920,5,567412,1021,358
1930,1,29038,1000,188
1930,2,364351,1036,213
1930,3,84749,1000,146
1930,4,151474,1000,101
1930,5,575536,1023,360
1940,1,31822,1000,188
1940,2,369253,1036,213
1940,3,88161,1001,147
1940,4,153836,1000,101
1940,5,583845,1014,360
1950,1,35998,1000,188
1950,2,374159,1036,213
1950,3,91684,1001,147
1950,4,156213,1000,101
1950,5,592173,1015,361
1960,1,39578,1000,189
1960,2,379002,1036,213
1960,3,93934,1000,146
1960,4,158573,1000,101
1960,5,600774,1010,361
1970,1,43715,1000,189
1970,2,383862,1023,212
1970,3,97355,1000,146
1970,4,160983,1000,101
1970,5,609200,1006,362
1980,1,47861,1000,189
1980,2,388730,1023,212
1980,3,100799,1000,146
1980,4,163364,1000,101
1980,5,617661,1007,363
1990,1,52060,1000,189
1990,2,393548,1023,212
1990,3,104194,1000,146
1990,4,165757,1000,101
1990,5,626134,1008,364
2000,1,55353,1001,190
2000,2,398334,1022,211
2000,3,107376,1000,145
2000,4,168220,1000,101
2000,5,616332,1000,366
2010,1,59629,1001,190
2010,2,403105,1022,211
2010,3,110817,1000,145
2010,4,170692,1000,101
2010,5,624642,1004,370
2020,1,63862,1001,190
2020,2,407910,1022,211
2020,3,114186,1000,145
2020,4,173111,1000,101
2020,5,631939,1002,372
2030,1,68159,1001,190
2030,2,412718,1022,211
2030,3,117561,1000,145
2030,4,175559,1000,101
2030,5,639544,1001,373
2040,1,72423,1001,190
2040,2,417506,1022,211
2040,3,120920,1000,145
2040,4,177936,1000,101
2040,5,648184,1003,375
2050,1,76650,1001,190
2050,2,422251,1022,211
2050,3,124331,1000,145
2050,4,180320,1000,101
2050,5,656951,1004,376
2060,1,79998,1001,191
2060,2,427076,1022,211
2060,3,127680,1000,144
2060,4,182750,1000,101
2060,5,665622,1008,380
2070,1,84322,1001,191
2070,2,431796,1021,210
2070,3,131075,1000,144
2070,4,185202,1000,101
2070,5,674414,1005,382
2080,1,87653,1000,191
2080,2,436586,1021,210
2080,3,134493,1000,144
2080,4,187613,1000,101
2080,5,683223,1006,383
2090,1,91903,1000,191
2090,2,441356,1021,210
2090,3,137869,1000,144
2090,4,190000,1000,101
2090,5,692361,1007,384
2100,1,96191,1000,191
2100,2,446107,1021,210
2100,3,141169,1000,144
2100,4,192415,1000,101
2100,5,701198,1008,385
2110,1,99969,1004,195
2110,2,448497,1000,212
2110,3,142059,1000,145
2110,4,194119,1000,102
2110,5,709917,1000,384
2120,1,103948,1003,197
2120,2,452364,1000,212
2120,3,143696,996,147
2120,4,196549,1000,102
2120,5,718587,1004,388
2130,1,105903,1000,194
2130,2,452876,1000,213
2130,3,144638,1000,150
2130,4,198991,1000,102
2130,5,726891,999,388
2140,1,110232,1000,194
2140,2,456294,1000,213
2140,3,148165,1000,150
2140,4,201505,1000,102
2140,5,709293,1001,391
2150,1,114631,1000,194
2150,2,460034,1000,213
2150,3,151619,1000,150
2150,4,203860,1000,102
2150,5,717715,1008,398
2160,1,117601,1000,193
2160,2,464921,1000,213
2160,3,154238,1000,151
2160,4,206266,1000,102
2160,5,726690,1011,401
2170,1,121942,1000,193
2170,2,467971,1001,215
2170,3,157795,1000,151
2170,4,208762,1000,102
2170,5,735202,1002,404
2180,1,126226,1000,193
2180,2,467998,991,216
2180,3,161310,1000,151
2180,4,211151,1000,102
2180,5,743307,1004,410
2190,1,130584,1000,193
2190,2,471189,1000,216
2190,3,164815,1000,151
2190,4,213572,1000,102
2190,5,752631,1002,414
2200,1,134927,1000,193
2200,2,476193,1000,216
2200,3,168357,1000,151
2200,4,215967,1000,102
2200,5,761834,1008,420
2210,1,139270,1000,193
2210,2,481218,1000,216
2210,3,171883,1000,151
2210,4,218397,1000,102
2210,5,771039,1012,425
2220,1,143603,1000,193
2220,2,486155,1000,216
2220,3,175397,1000,151
2220,4,220744,1000,102
2220,5,780813,1011,427
2230,1,147984,1000,193
2230,2,491173,1000,216
2230,3,178883,1000,151
2230,4,223174,1000,102
2230,5,790546,1015,431
2240,1,152301,1000,193
2240,2,496185,1000,216
2240,3,182418,1000,151
2240,4,225619,1000,102
2240,5,800663,1016,432
2250,1,156678,1000,193
2250,2,501081,1000,216
2250,3,185926,1000,151
2250,4,228025,1000,102
2250,5,810273,1020,436
2260,1,161066,1000,193
2260,2,506074,1000,216
2260,3,189425,1000,151
2260,4,230440,1000,102
2260,5,820235,1001,439
2270,1,165431,1000,193
2270,2,511139,1000,216
2270,3,192893,1000,151
2270,4,232884,1000,102
2270,5,830355,1003,441
2280,1,169722,1000,193
2280,2,516105,1000,216
2280,3,196439,1000,151
2280,4,235281,1000,102
2280,5,840526,1005,443
2290,1,174046,1000,193
2290,2,521036,1000,216
2290,3,199967,1000,151
2290,4,237689,1000,102
2290,5,850271,1010,448
2300,1,178373,1000,193
2300,2,526054,1000,216
2300,3,203453,1000,151
2300,4,240178,1000,102
2300,5,860460,1011,449
2310,1,182727,1000,193
2310,2,531033,1000,216
2310,3,206947,1000,151
2310,4,242588,1000,102
2310,5,870779,1012,450
2320,1,187090,1000,193
2320,2,536123,1000,216
2320,3,210434,1000,151
2320,4,245031,1000,102
2320,5,880980,1015,453
2330,1,191439,1000,193
2330,2,541076,1000,216
2330,3,213976,1000,151
2330,4,247427,1000,102
2330,5,891268,1019,457
2340,1,195794,1000,193
2340,2,546044,1000,216
2340,3,217590,1000,151
2340,4,249838,1000,102
2340,5,901705,1021,459
2350,1,200123,1000,193
2350,2,551079,1000,216
2350,3,221099,1000,151
2350,4,252165,1000,102
2350,5,912227,1023,461
2360,1,204407,1000,193
2360,2,556014,1000,216
2360,3,224628,1000,151
2360,4,254605,1000,102
2360,5,922623,1025,463
2370,1,208793,1000,193
2370,2,560924,1000,216
2370,3,228170,1000,151
2370,4,257025,1000,102
2370,5,933237,1028,466
2380,1,213151,1000,193
2380,2,565907,1000,216
2380,3,231749,1000,151
2380,4,259403,1000,102
2380,5,944083,1029,467
2390,1,217532,1000,193
2390,2,570832,1000,216
2390,3,235196,1000,151
2390,4,261813,1000,102
2390,5,954811,1029,467
2400,1,221874,1000,193
2400,2,575680,1000,216
2400,3,238675,1000,151
2400,4,264235,1000,102
2400,5,965322,1032,470
2410,1,226267,1000,193
2410,2,580408,1003,219
2410,3,242242,1000,151
2410,4,266609,1000,102
2410,5,976173,1033,471
2420,1,230636,1000,193
2420,2,585406,1003,219
2420,3,245733,1000,151
2420,4,268996,1000,102
2420,5,987040,1034,472
